dataset	bin_id	sample	dominant	contaminant	dominant_taxid	contaminant_taxid	distance_rank	target_completeness	target_contamination	ref_len	dominant_bp	contaminant_bp	completeness_pct	contamination_pct	n_contigs_dominant	n_contigs_contaminant	cont_shortfall_rel	scoreable_by_magicc	in_domain
marine	s8__Otu496.0__X__Otu1337__c90__k5__order	8	Otu496.0	Otu1337	1510	1491	order	90.0	5.0	3035622	2732607	151805	90.01802595975388	5.000787318052116	2869	91	-0.0001574636104232141	True	True
marine	s8__Otu6__X__Otu1541__c90__k10__order	8	Otu6	Otu1541	1292	161360	order	90.0	10.0	2466627	2230322	246863	90.41991350941994	10.008120400855095	42	794	-0.00081204008550948	True	True
marine	s8__Otu265.0__X__Otu384.0__c90__k15__order	8	Otu265.0	Otu384.0	215813	31989	order	90.0	15.0	4417868	3976365	662761	90.00642391307301	15.001828936491538	2611	1300	-0.00012192909943588385	True	True
marine	s8__Otu281.0__X__Otu1254__c90__k15__order	8	Otu281.0	Otu1254	314275	271097	order	90.0	15.0	4624578	4176253	693917	90.30560193816603	15.00497991384295	439	2571	-0.00033199425619668453	True	True
marine	s8__Otu50.0__X__Otu2333__c90__k15__order	8	Otu50.0	Otu2333	314275	22	order	90.0	15.0	4397537	3958695	660335	90.02073205978711	15.016019194380855	807	1910	-0.0010679462920569686	True	True
marine	s8__Otu157.0__X__Otu352.0__c90__k15__order	8	Otu157.0	Otu352.0	1897729	1821621	order	90.0	15.0	3543891	3189820	531858	90.00897600970232	15.007741490920573	1742	1752	-0.0005160993947048571	True	True
marine	s8__Otu106__X__Otu1901__c90__k20__order	8	Otu106	Otu1901	126740	46541	order	90.0	20.0	1877693	1698586	375546	90.46132674510689	20.000394100633063	307	1407	-1.970503165313886e-05	True	True
marine	s8__Otu20__X__Otu108.0__c90__k20__order	8	Otu20	Otu108.0	94122	90736	order	90.0	20.0	5251146	5251030	1050674	99.9977909583927	20.008470531956263	4	3412	-0.00042352659781315084	True	True
marine	s8__Otu1200.0__X__Otu595.0__c90__k20__order	8	Otu1200.0	Otu595.0	400668	1380358	order	90.0	20.0	5100344	4592873	1025883	90.05025935505526	20.11399623241099	3006	277	-0.005699811620549511	True	True
marine	s8__Otu83__X__Otu747__c90__k2__class	8	Otu83	Otu747	414778	1346	class	90.0	2.0	3319331	2991505	66391	90.12373276422267	2.00013195430043	661	247	-6.597715021494643e-05	True	True
marine	s8__Otu50.0__X__Otu707__c90__k2__class	8	Otu50.0	Otu707	314275	80852	class	90.0	2.0	4397537	3959070	88388	90.02925956052218	2.0099432932571117	800	263	-0.00497164662855587	True	True
marine	s8__Otu48.0__X__Otu479__c90__k2__class	8	Otu48.0	Otu479	1335746	55601	class	90.0	2.0	1739487	1739479	35012	99.99954009429217	2.0127773303278493	1	133	-0.006388665163924667	True	True
marine	s8__Otu87.0__X__Otu1133__c90__k2__class	8	Otu87.0	Otu1133	314275	662	class	90.0	2.0	4971381	4476066	99519	90.03667190263631	2.0018381210371925	2881	302	-0.0009190605185962486	True	True
marine	s8__Otu72.0__X__Otu292.0__c90__k10__class	8	Otu72.0	Otu292.0	1427356	2434	class	90.0	10.0	3653837	3289526	366562	90.02935817881313	10.032248291316773	767	293	-0.0032248291316772535	True	True
marine	s8__Otu220.0__X__Otu719.0__c90__k10__class	8	Otu220.0	Otu719.0	702113	290400	class	90.0	10.0	5313905	4784852	531836	90.04398836637087	10.008383665120096	1267	1047	-0.000838366512009614	True	True
marine	s8__Otu88.0__X__Otu107__c90__k10__class	8	Otu88.0	Otu107	1298608	40269	class	90.0	10.0	3393928	3136865	339558	92.42579689374672	10.004867516340948	75	371	-0.00048675163409477306	True	True
marine	s8__Otu79.1__X__Otu136__c90__k10__class	8	Otu79.1	Otu136	226	40269	class	90.0	10.0	4143824	3729705	414525	90.00635644757114	10.003441265845268	2666	933	-0.0003441265845268049	True	True
marine	s8__Otu73__X__Otu179__c90__k10__class	8	Otu73	Otu179	29498	271098	class	90.0	10.0	5540337	4986756	554266	90.00817098310085	10.004192885739622	4522	797	-0.00041928857396218434	True	True
marine	s8__Otu78__X__Otu1200.0__c90__k15__class	8	Otu78	Otu1200.0	45658	400668	class	90.0	15.0	4802851	4330126	722718	90.15740858919004	15.047687300730336	1004	452	-0.00317915338202243	True	True
marine	s8__Otu921.0__X__Otu399.0__c90__k15__class	8	Otu921.0	Otu399.0	67572	1238	class	90.0	15.0	4511843	4061950	677008	90.02862023346114	15.005132049142668	3147	2217	-0.0003421366095112196	True	True
marine	s8__Otu73__X__Otu2268__c90__k15__class	8	Otu73	Otu2268	29498	60478	class	90.0	15.0	5540337	4986727	831124	90.00764754923753	15.001325731629683	4510	3073	-8.838210864550907e-05	True	True
marine	s8__Otu185.0__X__Otu1998__c90__k15__class	8	Otu185.0	Otu1998	28229	286	class	90.0	15.0	5373180	4838187	806266	90.04327046553438	15.005378565393306	538	2622	-0.00035857102622038894	True	True
marine	s8__Otu255__X__Otu399.0__c90__k20__class	8	Otu255	Otu399.0	62322	1238	class	90.0	20.0	5358884	4832461	1071841	90.17663005954225	20.00119801063057	124	3585	-5.990053152853392e-05	True	True
marine	s8__Otu11__X__Otu499__c90__k20__class	8	Otu11	Otu499	54248	13773	class	90.0	20.0	1667163	1667157	333515	99.99964010717608	20.004942528115127	1	769	-0.00024712640575632607	True	True
marine	s8__Otu220.0__X__Otu689.0__c90__k20__class	8	Otu220.0	Otu689.0	702113	1881061	class	90.0	20.0	5313905	4782610	1063253	90.00179717175975	20.008882356760235	1281	2362	-0.0004441178380117705	True	True
marine	s8__Otu595.0__X__Otu618.0__c90__k2__phylum	8	Otu595.0	Otu618.0	1380358	1620421	phylum	90.0	2.0	5528722	4978283	111039	90.04401017088578	2.0084026652090663	1493	323	-0.004201332604533148	True	True
marine	s8__Otu283.0__X__Otu382.0__c90__k2__phylum	8	Otu283.0	Otu382.0	873	897	phylum	90.0	2.0	4200534	3782086	94638	90.03821895025727	2.2529992615224637	2847	5	-0.12649963076123183	True	True
marine	s8__Otu46__X__Otu2438__c90__k2__phylum	8	Otu46	Otu2438	1007084	46770	phylum	90.0	2.0	1772718	1596512	35763	90.06012236576827	2.0174105526090442	1298	97	-0.008705276304522114	True	True
marine	s8__Otu298__X__Otu24.0__c90__k5__phylum	8	Otu298	Otu24.0	1883	467094	phylum	90.0	5.0	8180260	7363191	409554	90.01169889465616	5.0066134817230745	3409	272	-0.0013226963446149043	True	True
marine	s8__Otu23__X__Otu799.0__c90__k5__phylum	8	Otu23	Otu799.0	190893	117207	phylum	90.0	5.0	5732794	5170966	286869	90.19975251160254	5.0039997948644235	856	626	-0.0007999589728846957	True	True
marine	s8__Otu235.0__X__Otu1469.0__c90__k5__phylum	8	Otu235.0	Otu1469.0	2742	1850250	phylum	90.0	5.0	4616532	4290550	230979	92.93881207798408	5.00330117932682	14	930	-0.0006602358653639229	True	True
marine	s8__Otu47.0__X__Otu119.1__c90__k10__phylum	8	Otu47.0	Otu119.1	1263979	28108	phylum	90.0	10.0	1518636	1502555	151907	98.94108924060802	10.00285782768221	2	380	-0.0002857827682209546	True	True
marine	s8__Otu176.0__X__Otu297.0__c90__k10__phylum	8	Otu176.0	Otu297.0	314282	205844	phylum	90.0	10.0	3052410	2747383	305500	90.00701085371887	10.008485098659747	1516	799	-0.0008485098659747337	True	True
marine	s8__Otu20__X__Otu873.0__c90__k15__phylum	8	Otu20	Otu873.0	94122	2724	phylum	90.0	15.0	5251146	5251030	787749	99.9977909583927	15.001468250930369	4	2776	-9.788339535793019e-05	True	True
marine	s8__Otu83__X__Otu1676.0__c90__k15__phylum	8	Otu83	Otu1676.0	414778	1754	phylum	90.0	15.0	3319331	2988976	497945	90.04754271267312	15.001366239160843	663	694	-9.108261072287386e-05	True	True
marine	s9__Otu239.0__X__Otu86.0__c60__k2__species	9	Otu239.0	Otu86.0	187493	187493	species	60.0	2.0	3920328	2353581	113548	60.03530827012434	2.896390302035952	3492	5	-0.448195151017976	True	True
marine	s9__RNODE_338_length_1509_cov_4.27236__X__RNODE_142_length_2406_cov_5.09941__c60__k2__species	9	RNODE_338_length_1509_cov_4.27236	RNODE_142_length_2406_cov_5.09941	32644	32644	species	60.0	2.0	14870	9537	747	64.13584398117014	5.023537323470074	9	2	-1.511768661735037	True	True
marine	s9__Otu108.1__X__Otu616__c60__k2__species	9	Otu108.1	Otu616	80854	80854	species	60.0	2.0	5175222	3109952	103694	60.0931129138035	2.0036628380386388	578	300	-0.0018314190193193802	True	True
marine	s9__Otu137.0__X__Otu281.0__c60__k5__species	9	Otu137.0	Otu281.0	314275	314275	species	60.0	5.0	4395035	3058734	228493	69.59521368999337	5.198889201109889	5	37	-0.03977784022197781	True	True
marine	s9__RNODE_159_length_3592_cov_2.43025__X__RNODE_147_length_1816_cov_3.48216__c60__k5__species	9	RNODE_159_length_3592_cov_2.43025	RNODE_147_length_1816_cov_3.48216	32644	32644	species	60.0	5.0	35700	21880	3276	61.28851540616247	9.176470588235293	7	2	-0.8352941176470587	True	True
marine	s9__Otu108.1__X__Otu616__c60__k5__species	9	Otu108.1	Otu616	80854	80854	species	60.0	5.0	5175222	3118962	258882	60.26721172541004	5.002336131667395	565	725	-0.00046722633347897615	True	True
marine	s9__Otu1113__X__Otu937__c60__k5__species	9	Otu1113	Otu937	40269	40269	species	60.0	5.0	3866601	2320469	193714	60.013148499159854	5.0099299100165755	3604	679	-0.001985982003315101	True	True
marine	s9__Otu115__X__Otu107__c60__k10__species	9	Otu115	Otu107	40269	40269	species	60.0	10.0	4083467	2452251	408809	60.05316070878006	10.011321262055013	2332	364	-0.0011321262055012937	True	True
marine	s9__Otu139__X__Otu1529__c60__k10__species	9	Otu139	Otu1529	645	645	species	60.0	10.0	5040536	3025156	504120	60.01655379507259	10.001317320221501	4502	1183	-0.0001317320221501106	True	True
marine	s9__RNODE_587_length_4088_cov_9.08425__X__RNODE_142_length_2406_cov_5.09941__c60__k20__species	9	RNODE_587_length_4088_cov_9.08425	RNODE_142_length_2406_cov_5.09941	32644	32644	species	60.0	20.0	40000	25395	8090	63.4875	20.225	37	19	-0.01125000000000007	True	True
marine	s9__Otu405.0__X__Otu2363.0__c60__k20__species	9	Otu405.0	Otu2363.0	1238	1238	species	60.0	20.0	3515553	2109391	703333	60.001683945598316	20.00632617400449	3879	2423	-0.0003163087002244325	True	True
marine	s9__RNODE_90_length_1469_cov_9.25017__X__RNODE_338_length_1509_cov_4.27236__c60__k20__species	9	RNODE_90_length_1469_cov_9.25017	RNODE_338_length_1509_cov_4.27236	32644	32644	species	60.0	20.0	14470	8853	2902	61.18175535590878	20.055286800276434	9	3	-0.002764340013821709	True	True
marine	s9__Otu78__X__Otu250__c60__k2__genus	9	Otu78	Otu250	45658	666	genus	60.0	2.0	4802851	2881854	96849	60.0029857266028	2.016489789085691	2546	73	-0.008244894542845493	True	True
marine	s9__Otu479__X__Otu1147__c60__k2__genus	9	Otu479	Otu1147	55601	672	genus	60.0	2.0	3384796	2031052	68135	60.00515245231914	2.0129721259420066	3729	186	-0.006486062971003292	True	True
marine	s9__Otu331.0__X__Otu1914.0__c60__k10__genus	9	Otu331.0	Otu1914.0	1420916	2742	genus	60.0	10.0	3975896	2386136	397868	60.01505069549103	10.007002195228447	1712	1384	-0.0007002195228446694	True	True
marine	s9__Otu980__X__Otu2422__c60__k10__genus	9	Otu980	Otu2422	1408	1386	genus	60.0	10.0	3705251	2223482	370901	60.00894406343862	10.010145061697575	5174	1070	-0.0010145061697574675	True	True
marine	s9__Otu692__X__Otu2322__c60__k10__genus	9	Otu692	Otu2322	55601	190893	genus	60.0	10.0	4052047	2431526	405373	60.00734937181134	10.004153456265438	4557	918	-0.00041534562654383934	True	True
marine	s9__Otu220.0__X__Otu297.0__c60__k10__genus	9	Otu220.0	Otu297.0	702113	205844	genus	60.0	10.0	5313905	3188551	531955	60.00391425891129	10.010623072862613	5948	1841	-0.001062307286261266	True	True
marine	s9__Otu1607__X__Otu1876__c60__k15__genus	9	Otu1607	Otu1876	1699311	294	genus	60.0	15.0	6492095	3895416	974187	60.0024491323679	15.005741598051168	9058	2756	-0.0003827732034112093	True	True
marine	s9__Otu771__X__Otu492__c60__k20__genus	9	Otu771	Otu492	1218	1219	genus	60.0	20.0	1569623	942115	314042	60.0217377038945	20.007479503039903	1793	725	-0.00037397515199515395	True	True
marine	s9__Otu68__X__Otu2006__c60__k20__genus	9	Otu68	Otu2006	80852	40269	genus	60.0	20.0	4508217	2705675	902041	60.01652094386761	20.008819451237596	1590	2127	-0.00044097256187978215	True	True
marine	s9__Otu130.0__X__Otu70.0__c60__k20__genus	9	Otu130.0	Otu70.0	880	191026	genus	60.0	20.0	4289847	2574246	860578	60.00787440670961	20.060808695508253	2393	22	-0.0030404347754126705	True	True
marine	s9__Otu133.0__X__Otu2441.0__c60__k20__genus	9	Otu133.0	Otu2441.0	983548	1239415	genus	60.0	20.0	3389993	3277933	678214	96.69438845448943	20.00635399542123	3	2061	-0.00031769977106144154	True	True
marine	s9__Otu26.0__X__Otu80.0__c60__k20__genus	9	Otu26.0	Otu80.0	936476	119864	genus	60.0	20.0	3899940	2354864	780084	60.382057159853744	20.002461576331942	81	328	-0.00012307881659712194	True	True
marine	s9__Otu152__X__Otu203__c60__k2__family	9	Otu152	Otu203	286	316	family	60.0	2.0	6425471	3855577	128984	60.00458176529005	2.007385917701597	1552	305	-0.0036929588507985667	True	True
marine	s9__Otu30.0__X__Otu405.0__c60__k2__family	9	Otu30.0	Otu405.0	34067	1238	family	60.0	2.0	2363215	2363209	47958	99.99974610858513	2.0293540790829443	1	95	-0.014677039541472148	True	True
marine	s9__Otu67.0__X__Otu36.0__c60__k2__family	9	Otu67.0	Otu36.0	1229	80679	family	60.0	2.0	3522111	2114260	156261	60.02820467611611	4.436572271572361	505	3	-1.2182861357861805	True	True
marine	s9__Otu492__X__Otu1472__c60__k2__family	9	Otu492	Otu1472	1219	84588	family	60.0	2.0	1641879	986153	32839	60.06246501721503	2.0000864862757854	2267	117	-4.324313789272338e-05	True	True
marine	s9__Otu54__X__Otu115__c60__k2__family	9	Otu54	Otu115	55601	40269	family	60.0	2.0	3468533	2081642	69929	60.0150553562558	2.0160972953118796	1917	61	-0.008048647655939822	True	True
marine	s9__Otu1113__X__Otu438__c60__k10__family	9	Otu1113	Otu438	40269	28173	family	60.0	10.0	3866601	2320105	386933	60.00373454618152	10.007057878482936	3619	1358	-0.000705787848293582	True	True
marine	s9__Otu53.0__X__Otu72.0__c60__k15__family	9	Otu53.0	Otu72.0	1384459	1427356	family	60.0	15.0	3424964	2074545	522832	60.571293596078675	15.265328336297841	154	95	-0.017688555753189426	True	True
marine	s9__Otu2172__X__Otu203__c60__k15__family	9	Otu2172	Otu203	286	316	family	60.0	15.0	6426300	3856070	963993	60.004512705600426	15.000746930582139	9050	2239	-4.979537214258774e-05	True	True
marine	s9__Otu79.0__X__Otu229.0__c60__k20__family	9	Otu79.0	Otu229.0	314275	300231	family	60.0	20.0	4438767	2670136	888164	60.154903377446935	20.009250316585664	142	1620	-0.00046251582928320546	True	True
marine	s9__Otu11__X__Otu470__c60__k2__order	9	Otu11	Otu470	54248	229980	order	60.0	2.0	1667163	1667141	33936	99.99868039297897	2.035553812074764	1	53	-0.017776906037382023	True	True
marine	s9__Otu1089__X__Otu108.1__c60__k2__order	9	Otu1089	Otu108.1	228	80854	order	60.0	2.0	3850272	2310376	78261	60.00552688225663	2.0326096442017603	2682	16	-0.016304822100880134	True	True
marine	s9__Otu405.0__X__Otu2191__c60__k5__order	9	Otu405.0	Otu2191	1238	657445	order	60.0	5.0	3515553	2109869	175798	60.01528066850365	5.000578856299422	3900	511	-0.00011577125988431192	True	True
marine	s9__Otu1180.0__X__Otu1089__c60__k10__order	9	Otu1180.0	Otu1089	28108	228	order	60.0	10.0	4674885	2813105	467802	60.174849220889925	10.006706047314532	149	546	-0.0006706047314532171	True	True
marine	s9__Otu523__X__Otu297.0__c60__k15__order	9	Otu523	Otu297.0	39960	205844	order	60.0	15.0	3052398	1831572	458006	60.004363782180434	15.004792952950435	4230	1569	-0.00031953019669567575	True	True
marine	s9__Otu497.1__X__Otu76.0__c60__k15__order	9	Otu497.1	Otu76.0	96345	59732	order	60.0	15.0	2684585	1610999	493445	60.0092379269049	18.38068081286307	2043	4	-0.22537872085753793	True	True
marine	s9__Otu152__X__Otu331.0__c60__k15__order	9	Otu152	Otu331.0	286	1420916	order	60.0	15.0	6425471	3857277	964409	60.031038969750234	15.009156527202443	1567	674	-0.0006104351468295022	True	True
marine	s9__Otu37.0__X__Otu249.0__c60__k15__order	9	Otu37.0	Otu249.0	1191459	1006	order	60.0	15.0	7327614	5838074	1099281	79.67223710200892	15.001895569280805	3	1641	-0.0001263712853869947	True	True
marine	s9__Otu1182__X__Otu722__c60__k2__class	9	Otu1182	Otu722	1346	1763538	class	60.0	2.0	2149844	1289983	43226	60.003563049225896	2.0106575174756864	3038	153	-0.00532875873784322	True	True
marine	s9__Otu1000__X__Otu1847__c60__k2__class	9	Otu1000	Otu1847	324767	1363	class	60.0	2.0	4884713	2931274	97903	60.009134620601046	2.0042733319234927	3369	281	-0.0021366659617463313	True	True
marine	s9__Otu159__X__Otu1129__c60__k2__class	9	Otu159	Otu1129	1298608	86304	class	60.0	2.0	3347688	2008669	67143	60.00167877054253	2.0056528565386023	4697	184	-0.002826428269301129	True	True
marine	s9__Otu1113__X__Otu4.0__c60__k5__class	9	Otu1113	Otu4.0	40269	1335757	class	60.0	5.0	3866601	2320383	1926619	60.01092432345618	49.82719965158029	3578	1	-8.965439930316057	True	True
marine	s9__Otu470__X__Otu499__c60__k10__class	9	Otu470	Otu499	229980	13773	class	60.0	10.0	1595994	957761	159776	60.01031332197991	10.011065204505782	1412	377	-0.0011065204505781522	True	True
marine	s9__Otu149__X__Otu393.0__c60__k10__class	9	Otu149	Otu393.0	32003	192843	class	60.0	10.0	1352885	823583	135358	60.876053766580306	10.005137169825964	44	468	-0.000513716982596435	True	True
marine	s9__Otu119.1__X__Otu26.0__c60__k10__class	9	Otu119.1	Otu26.0	28108	936476	class	60.0	10.0	4480507	2688362	448067	60.0012900325789	10.000363798114812	1757	21	-3.637981148116864e-05	True	True
marine	s9__Otu136__X__Otu1763.0__c60__k20__class	9	Otu136	Otu1763.0	40269	2426	class	60.0	20.0	4246561	2573426	849386	60.60023628531416	20.001737876837282	362	1589	-8.689384186411075e-05	True	True
marine	s9__Otu1763.0__X__Otu1238__c60__k20__class	9	Otu1763.0	Otu1238	2426	55601	class	60.0	20.0	5193164	3116202	1038855	60.00584614697321	20.00427870177025	5815	3000	-0.00021393508851250687	True	True
marine	s9__Otu13.0__X__Otu250__c60__k20__class	9	Otu13.0	Otu250	1329899	666	class	60.0	20.0	2655425	2655409	531599	99.99939745991696	20.01935660016758	2	396	-0.0009678300083789893	True	True
marine	s9__Otu149__X__Otu78__c60__k2__phylum	9	Otu149	Otu78	32003	45658	phylum	60.0	2.0	1352885	815520	27894	60.28006815065582	2.0618160449705627	43	22	-0.03090802248528135	True	True
marine	s9__Otu36.0__X__Otu1079.0__c60__k5__phylum	9	Otu36.0	Otu1079.0	80679	221822	phylum	60.0	5.0	4137521	2579469	207108	62.34334520598203	5.005606013842589	18	594	-0.0011212027685177262	True	True
marine	s9__Otu248.0__X__Otu2016.0__c60__k5__phylum	9	Otu248.0	Otu2016.0	490759	1885919	phylum	60.0	5.0	4063864	2438361	203218	60.001048263426135	5.000610256642447	2208	552	-0.00012205132848936983	True	True
marine	s9__Otu108.1__X__Otu2468.0__c60__k10__phylum	9	Otu108.1	Otu2468.0	80854	1917485	phylum	60.0	10.0	5175222	3106469	517659	60.025811453112546	10.002643364864348	568	1234	-0.0002643364864347575	True	True
marine	s9__Otu88.0__X__Otu873.1__c60__k10__phylum	9	Otu88.0	Otu873.1	1298608	74318	phylum	60.0	10.0	3393928	2138722	339575	63.016127625571315	10.005368410879665	45	1174	-0.000536841087966522	True	True
marine	s9__Otu6__X__Otu496.0__c60__k10__phylum	9	Otu6	Otu496.0	1292	1510	phylum	60.0	10.0	2466627	1487865	246815	60.31982135928943	10.00617442361573	25	865	-0.0006174423615730618	True	True
marine	s9__Otu220.0__X__Otu69.0__c60__k10__phylum	9	Otu220.0	Otu69.0	702113	1124597	phylum	60.0	10.0	5313905	3189077	531466	60.01381281750427	10.001420800710589	5937	1251	-0.00014208007105889208	True	True
marine	s9__Otu203__X__Otu1483.1__c60__k15__phylum	9	Otu203	Otu1483.1	316	911045	phylum	60.0	15.0	4383480	2630426	657740	60.007710768613066	15.004973217626178	6162	2411	-0.00033154784174520556	True	True
marine	s9__Otu261__X__Otu93__c60__k20__phylum	9	Otu261	Otu93	55601	39960	phylum	60.0	20.0	4342224	2605735	980586	60.00922568711333	22.582575196489174	4773	13	-0.12912875982445868	True	True
marine	s9__Otu497.1__X__Otu852.0__c60__k20__phylum	9	Otu497.1	Otu852.0	96345	1008	phylum	60.0	20.0	2684585	1611774	537038	60.03810644848273	20.004507214336666	2014	632	-0.0002253607168333005	True	True
marine	s9__Otu370.1__X__Otu862.0__c75__k2__species	9	Otu370.1	Otu862.0	669041	669041	species	75.0	2.0	2638676	1979604	53042	75.02262498313549	2.010174799785953	2080	148	-0.005087399892976574	True	True
marine	s9__RNODE_166_length_2298_cov_14.88049__X__RNODE_518_length_1369_cov_4.72490__c75__k2__species	9	RNODE_166_length_2298_cov_14.88049	RNODE_518_length_1369_cov_4.72490	32644	32644	species	75.0	2.0	22760	18619	472	81.80579964850615	2.0738137082601056	10	1	-0.03690685413005279	True	True
marine	s9__RNODE_470_length_2095_cov_7.42232__X__RNODE_476_length_1618_cov_4.36943__c75__k5__species	9	RNODE_470_length_2095_cov_7.42232	RNODE_476_length_1618_cov_4.36943	32644	32644	species	75.0	5.0	20510	15949	1531	77.76206728425159	7.4646513895660656	8	2	-0.4929302779132131	True	True
marine	s9__Otu1046__X__Otu1650__c75__k5__species	9	Otu1046	Otu1650	1238	1238	species	75.0	5.0	3489052	2616931	174739	75.0040698734212	5.008208533435443	4915	478	-0.0016417066870886288	True	True
