gtdb_accession	ncbi_accession	gcf_accession	checkm2_completeness	checkm2_contamination	contig_count	n50_contigs	longest_contig	genome_size	domain	phylum	gtdb_taxonomy	fasta_path	download_dir
GB_GCA_036738035.1	GCA_036738035.1		98.15	0.07	52	69786	196381	1983499	Bacteria	Vulcanimicrobiota	d__Bacteria;p__Vulcanimicrobiota;c__Vulcanimicrobiia;o__Vulcanimicrobiales;f__Vulcanimicrobiaceae;g__Meridianibacter;s__Meridianibacter frigidus	/home/tianrm/projects/magicc2/data/genomes/GCA_036738035.1/GCA_036738035.1_ASM3673803v1_genomic.fna	GCA_036738035.1
GB_GCA_021790935.1	GCA_021790935.1		98.78	0.12	36	181039	370616	2645631	Bacteria	Vulcanimicrobiota	d__Bacteria;p__Vulcanimicrobiota;c__Vulcanimicrobiia;o__Vulcanimicrobiales;f__Vulcanimicrobiaceae;g__JAJYFL01;s__JAJYFL01 sp021790935	/home/tianrm/projects/magicc2/data/genomes/GCA_021790935.1/GCA_021790935.1_ASM2179093v1_genomic.fna	GCA_021790935.1
GB_GCA_003131605.1	GCA_003131605.1		98.25	0.06	39	223366	566247	4417943	Bacteria	Vulcanimicrobiota	d__Bacteria;p__Vulcanimicrobiota;c__Vulcanimicrobiia;o__Vulcanimicrobiales;f__Vulcanimicrobiaceae;g__Vulcanimicrobium;s__Vulcanimicrobium winogradskyi	/home/tianrm/projects/magicc2/data/genomes/GCA_003131605.1/GCA_003131605.1_20120500_P33_genomic.fna	GCA_003131605.1
GB_GCA_035533275.1	GCA_035533275.1		98.06	1.16	83	67898	249450	3086547	Bacteria	Vulcanimicrobiota	d__Bacteria;p__Vulcanimicrobiota;c__Vulcanimicrobiia;o__Vulcanimicrobiales;f__SCRA01;g__SCRA01;s__SCRA01 sp035533275	/home/tianrm/projects/magicc2/data/genomes/GCA_035533275.1/GCA_035533275.1_ASM3553327v1_genomic.fna	GCA_035533275.1
GB_GCA_031551355.1	GCA_031551355.1		99.89	0.1	57	86094	257290	3452999	Bacteria	Vulcanimicrobiota	d__Bacteria;p__Vulcanimicrobiota;c__CADAWZ01;o__CADAWZ01;f__CADAWZ01;g__JAVBNT01;s__JAVBNT01 sp031551355	/home/tianrm/projects/magicc2/data/genomes/GCA_031551355.1/GCA_031551355.1_ASM3155135v1_genomic.fna	GCA_031551355.1
GB_GCA_029261995.1	GCA_029261995.1		99.37	0.57	71	205020	407778	7184057	Bacteria	Zhuqueibacterota	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Oceanimicrobiales;f__Oceanimicrobiaceae;g__JAJDAF01;s__JAJDAF01 sp029261995	/home/tianrm/projects/magicc2/data/genomes/GCA_029261995.1/GCA_029261995.1_ASM2926199v1_genomic.fna	GCA_029261995.1
GB_GCA_034506095.1	GCA_034506095.1		100.0	1.93	99	96455	307275	5989938	Bacteria	Zhuqueibacterota	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Zhuqueibacterales;f__Zhuqueibacteraceae;g__Zhuqueibacter;s__Zhuqueibacter tengchongensis	/home/tianrm/projects/magicc2/data/genomes/GCA_034506095.1/GCA_034506095.1_ASM3450609v1_genomic.fna	GCA_034506095.1
GB_GCA_963693055.1	GCA_963693055.1		100.0	1.26	1	6535007	6535007	6535007	Bacteria	Zhuqueibacterota	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Residuimicrobiales;f__Krinioviventaceae;g__G963675755;s__G963675755 sp963693055	/home/tianrm/projects/magicc2/data/genomes/GCA_963693055.1/GCA_963693055.1_piMetPara1.Bacteria_4.1_genomic.fna	GCA_963693055.1
GB_GCA_034506035.1	GCA_034506035.1		99.68	1.05	24	390327	632942	5640467	Bacteria	Zhuqueibacterota	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Zhuqueibacterales;f__Zhuqueibacteraceae;g__Coneutiohabitans;s__Coneutiohabitans thermophilus	/home/tianrm/projects/magicc2/data/genomes/GCA_034506035.1/GCA_034506035.1_ASM3450603v1_genomic.fna	GCA_034506035.1
GB_GCA_035400325.1	GCA_035400325.1		98.8	0.86	49	218024	776590	5784070	Bacteria	Zhuqueibacterota	d__Bacteria;p__Zhuqueibacterota;c__Zhuqueibacteria;o__Residuimicrobiales;f__Krinioviventaceae;g__Fontivivens;s__Fontivivens sp029561455	/home/tianrm/projects/magicc2/data/genomes/GCA_035400325.1/GCA_035400325.1_ASM3540032v1_genomic.fna	GCA_035400325.1
GB_GCA_036734645.1	GCA_036734645.1		98.26	0.03	5	1341606	1341606	1667533	Bacteria	Margulisbacteria	d__Bacteria;p__Margulisbacteria;c__WOR-1;o__O2-12-FULL-45-9;f__XYB2-FULL-48-7;g__XYB2-FULL-45-9;s__XYB2-FULL-45-9 sp001771575	/home/tianrm/projects/magicc2/data/genomes/GCA_036734645.1/GCA_036734645.1_ASM3673464v1_genomic.fna	GCA_036734645.1
GB_GCA_016223245.1	GCA_016223245.1		100.0	0.27	24	92706	229423	1648252	Bacteria	Margulisbacteria	d__Bacteria;p__Margulisbacteria;c__WOR-1;o__XYC2-FULL-46-14;f__XYC2-FULL-37-10;g__JACRPL01;s__JACRPL01 sp016223245	/home/tianrm/projects/magicc2/data/genomes/GCA_016223245.1/GCA_016223245.1_ASM1622324v1_genomic.fna	GCA_016223245.1
GB_GCA_001783265.1	GCA_001783265.1		100.0	0.59	90	62885	172891	3288269	Bacteria	Margulisbacteria	d__Bacteria;p__Margulisbacteria;c__Riflemargulisbacteria;o__GWF2-39-127;f__GWF2-39-127;g__GWF2-39-127;s__GWF2-39-127 sp003242895	/home/tianrm/projects/magicc2/data/genomes/GCA_001783265.1/GCA_001783265.1_ASM178326v1_genomic.fna	GCA_001783265.1
GB_GCA_036771395.1	GCA_036771395.1		99.34	0.32	10	1368257	1368257	1703474	Bacteria	Margulisbacteria	d__Bacteria;p__Margulisbacteria;c__WOR-1;o__XYC2-FULL-46-14;f__XYC2-FULL-46-14;g__XYC2-FULL-46-14;s__XYC2-FULL-46-14 sp001771585	/home/tianrm/projects/magicc2/data/genomes/GCA_036771395.1/GCA_036771395.1_ASM3677139v1_genomic.fna	GCA_036771395.1
GB_GCA_001771585.1	GCA_001771585.1		99.49	0.31	4	1028039	1028039	1698899	Bacteria	Margulisbacteria	d__Bacteria;p__Margulisbacteria;c__WOR-1;o__XYC2-FULL-46-14;f__XYC2-FULL-46-14;g__XYC2-FULL-46-14;s__XYC2-FULL-46-14 sp001771585	/home/tianrm/projects/magicc2/data/genomes/GCA_001771585.1/GCA_001771585.1_ASM177158v1_genomic.fna	GCA_001771585.1
GB_GCA_036727805.1	GCA_036727805.1		99.9	0.55	22	193853	321040	2107243	Bacteria	Zixibacteria	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__MSB-5A5;f__RBG-1;g__RBG-1;s__RBG-1 sp000447245	/home/tianrm/projects/magicc2/data/genomes/GCA_036727805.1/GCA_036727805.1_ASM3672780v1_genomic.fna	GCA_036727805.1
GB_GCA_028707155.1	GCA_028707155.1		98.41	0.72	37	313264	774774	3584436	Bacteria	Zixibacteria	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__JAGNLV01;s__JAGNLV01 sp017999435	/home/tianrm/projects/magicc2/data/genomes/GCA_028707155.1/GCA_028707155.1_ASM2870715v1_genomic.fna	GCA_028707155.1
GB_GCA_034003725.1	GCA_034003725.1		99.54	0.36	37	195503	464501	3728517	Bacteria	Zixibacteria	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__WJMS01;s__WJMS01 sp034003725	/home/tianrm/projects/magicc2/data/genomes/GCA_034003725.1/GCA_034003725.1_ASM3400372v1_genomic.fna	GCA_034003725.1
GB_GCA_900498245.1	GCA_900498245.1		98.92	0.52	10	1949161	1949161	3508505	Bacteria	Zixibacteria	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__PGXB01;g__UNRQ01;s__UNRQ01 sp900498245	/home/tianrm/projects/magicc2/data/genomes/GCA_900498245.1/GCA_900498245.1_TRIP_c_PRJEB27924_genomic.fna	GCA_900498245.1
GB_GCA_036826635.1	GCA_036826635.1		100.0	1.7	17	235999	438571	2800457	Bacteria	Zixibacteria	d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__GN15;f__FEB-12;g__DAISVY01;s__DAISVY01 sp036826635	/home/tianrm/projects/magicc2/data/genomes/GCA_036826635.1/GCA_036826635.1_ASM3682663v1_genomic.fna	GCA_036826635.1
GB_GCA_001798365.1	GCA_001798365.1		100.0	0.03	38	127912	284863	2156340	Bacteria	UBA10199	d__Bacteria;p__UBA10199;c__UBA10199;o__UBA10199;f__2-12-FULL-40-28;g__2-12-FULL-40-28;s__2-12-FULL-40-28 sp001798135	/home/tianrm/projects/magicc2/data/genomes/GCA_001798365.1/GCA_001798365.1_ASM179836v1_genomic.fna	GCA_001798365.1
GB_GCA_001798335.1	GCA_001798335.1		98.17	0.25	15	321569	474468	2220111	Bacteria	UBA10199	d__Bacteria;p__UBA10199;c__UBA10199;o__SPLOWO2-01-44-7;f__SPLOWO2-01-44-7;g__SPLOWO2-01-44-7;s__SPLOWO2-01-44-7 sp001798075	/home/tianrm/projects/magicc2/data/genomes/GCA_001798335.1/GCA_001798335.1_ASM179833v1_genomic.fna	GCA_001798335.1
GB_GCA_001798075.1	GCA_001798075.1		98.15	0.59	15	321579	474425	2225619	Bacteria	UBA10199	d__Bacteria;p__UBA10199;c__UBA10199;o__SPLOWO2-01-44-7;f__SPLOWO2-01-44-7;g__SPLOWO2-01-44-7;s__SPLOWO2-01-44-7 sp001798075	/home/tianrm/projects/magicc2/data/genomes/GCA_001798075.1/GCA_001798075.1_ASM179807v1_genomic.fna	GCA_001798075.1
GB_GCA_021810905.1	GCA_021810905.1		99.52	0.88	22	180629	331890	2983491	Bacteria	UBA10199	d__Bacteria;p__UBA10199;c__UBA10199;o__2-02-FULL-44-16;f__JAAZCA01;g__JAJZQH01;s__JAJZQH01 sp021810905	/home/tianrm/projects/magicc2/data/genomes/GCA_021810905.1/GCA_021810905.1_ASM2181090v1_genomic.fna	GCA_021810905.1
GB_GCA_035454885.1	GCA_035454885.1		100.0	0.21	82	61785	155018	2755993	Bacteria	UBA10199	d__Bacteria;p__UBA10199;c__UBA10199;o__JACPAL01;f__GCA-016699445;g__DASUFF01;s__DASUFF01 sp035454885	/home/tianrm/projects/magicc2/data/genomes/GCA_035454885.1/GCA_035454885.1_ASM3545488v1_genomic.fna	GCA_035454885.1
GB_GCA_020053305.1	GCA_020053305.1		99.05	0.18	77	48104	100110	2587139	Bacteria	Edwardsbacteria	d__Bacteria;p__Edwardsbacteria;c__AC1;o__AC1;f__EtOH8;g__UBA2226;s__UBA2226 sp020053305	/home/tianrm/projects/magicc2/data/genomes/GCA_020053305.1/GCA_020053305.1_ASM2005330v1_genomic.fna	GCA_020053305.1
GB_GCA_036747415.1	GCA_036747415.1		100.0	0.12	13	285189	738186	2784709	Bacteria	Edwardsbacteria	d__Bacteria;p__Edwardsbacteria;c__AC1;o__AC1;f__EtOH8;g__UBA2226;s__UBA2226 sp001777915	/home/tianrm/projects/magicc2/data/genomes/GCA_036747415.1/GCA_036747415.1_ASM3674741v1_genomic.fna	GCA_036747415.1
GB_GCA_001781595.1	GCA_001781595.1		100.0	0.12	14	240180	402933	2778688	Bacteria	Edwardsbacteria	d__Bacteria;p__Edwardsbacteria;c__AC1;o__AC1;f__EtOH8;g__UBA2226;s__UBA2226 sp001777915	/home/tianrm/projects/magicc2/data/genomes/GCA_001781595.1/GCA_001781595.1_ASM178159v1_genomic.fna	GCA_001781595.1
GB_GCA_001780135.1	GCA_001780135.1		100.0	0.3	24	246043	490819	2796733	Bacteria	Edwardsbacteria	d__Bacteria;p__Edwardsbacteria;c__AC1;o__AC1;f__EtOH8;g__UBA2226;s__UBA2226 sp001777915	/home/tianrm/projects/magicc2/data/genomes/GCA_001780135.1/GCA_001780135.1_ASM178013v1_genomic.fna	GCA_001780135.1
GB_GCA_950074095.1	GCA_950074095.1		98.11	0.74	60	83023	199496	2115889	Bacteria	Marinisomatota	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__TCS55 sp950067765	/home/tianrm/projects/magicc2/data/genomes/GCA_950074095.1/GCA_950074095.1_SRR3961935_bin.16_MetaWRAP_v1.3_MAG_genomic.fna	GCA_950074095.1
GB_GCA_950061185.1	GCA_950061185.1		99.9	1.56	51	77705	168483	1973365	Bacteria	Marinisomatota	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__TCS55 sp950067765	/home/tianrm/projects/magicc2/data/genomes/GCA_950061185.1/GCA_950061185.1_SRR3963982_bin.4_MetaWRAP_v1.3_MAG_genomic.fna	GCA_950061185.1
GB_GCA_950070105.1	GCA_950070105.1		99.08	0.48	53	67209	220316	2117677	Bacteria	Marinisomatota	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__TCS55 sp950067765	/home/tianrm/projects/magicc2/data/genomes/GCA_950070105.1/GCA_950070105.1_SRR3968063_bin.4_MetaWRAP_v1.3_MAG_genomic.fna	GCA_950070105.1
GB_GCA_913020205.1	GCA_913020205.1		100.0	0.31	54	76048	165993	2036911	Bacteria	Marinisomatota	d__Bacteria;p__Marinisomatota;c__Marinisomatia;o__Marinisomatales;f__TCS55;g__TCS55;s__TCS55 sp002471845	/home/tianrm/projects/magicc2/data/genomes/GCA_913020205.1/GCA_913020205.1_ERR599109_bin.41_MetaBAT_v2.12.1_MAG_genomic.fna	GCA_913020205.1
GB_GCA_000262365.1	GCA_000262365.1		99.83	0.31	86	62214	184308	2605306	Bacteria	Nitrospirota_A	d__Bacteria;p__Nitrospirota_A;c__Leptospirillia;o__Leptospirillales;f__Leptospirillaceae;g__Leptospirillum_A;s__Leptospirillum_A rubarum	/home/tianrm/projects/magicc2/data/genomes/GCA_000262365.1/GCA_000262365.1_Leptospirillum_GroupII_C75_genomic.fna	GCA_000262365.1
GB_GCA_027318875.1	GCA_027318875.1		99.99	1.17	72	71837	171008	2261068	Bacteria	Nitrospirota_A	d__Bacteria;p__Nitrospirota_A;c__Leptospirillia;o__Leptospirillales;f__Leptospirillaceae;g__Leptospirillum;s__Leptospirillum ferrooxidans	/home/tianrm/projects/magicc2/data/genomes/GCA_027318875.1/GCA_027318875.1_ASM2731887v1_genomic.fna	GCA_027318875.1
RS_GCF_900198525.1	GCA_900198525.1	GCF_900198525.1	99.83	0.33	2	2569357	2569357	2610531	Bacteria	Nitrospirota_A	d__Bacteria;p__Nitrospirota_A;c__Leptospirillia;o__Leptospirillales;f__Leptospirillaceae;g__Leptospirillum_A;s__Leptospirillum_A ferriphilum	/home/tianrm/projects/magicc2/data/genomes/GCF_900198525.1/GCF_900198525.1_LFTS_HGAP3_1_genomic.fna	GCF_900198525.1
GB_GCA_027317425.1	GCA_027317425.1		99.95	0.12	91	45786	180233	2481529	Bacteria	Nitrospirota_A	d__Bacteria;p__Nitrospirota_A;c__Leptospirillia;o__Leptospirillales;f__Leptospirillaceae;g__Leptospirillum_A;s__Leptospirillum_A rubarum	/home/tianrm/projects/magicc2/data/genomes/GCA_027317425.1/GCA_027317425.1_ASM2731742v1_genomic.fna	GCA_027317425.1
GB_GCA_017999735.1	GCA_017999735.1		98.3	1.02	42	114305	241715	2119829	Bacteria	Fermentibacterota	d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Fermentibacter;s__Fermentibacter daniensis	/home/tianrm/projects/magicc2/data/genomes/GCA_017999735.1/GCA_017999735.1_ASM1799973v1_genomic.fna	GCA_017999735.1
GB_GCA_035388545.1	GCA_035388545.1		98.48	1.24	93	57008	187759	2310897	Bacteria	Fermentibacterota	d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Fermentibacter;s__Fermentibacter daniensis	/home/tianrm/projects/magicc2/data/genomes/GCA_035388545.1/GCA_035388545.1_ASM3538854v1_genomic.fna	GCA_035388545.1
GB_GCA_035365555.1	GCA_035365555.1		99.04	0.16	51	69940	268346	2139157	Bacteria	Fermentibacterota	d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Fermentibacter;s__Fermentibacter daniensis	/home/tianrm/projects/magicc2/data/genomes/GCA_035365555.1/GCA_035365555.1_ASM3536555v1_genomic.fna	GCA_035365555.1
GB_GCA_035395805.1	GCA_035395805.1		98.32	0.33	34	127448	609066	2310842	Bacteria	Fermentibacterota	d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Fermentibacter;s__Fermentibacter daniensis	/home/tianrm/projects/magicc2/data/genomes/GCA_035395805.1/GCA_035395805.1_ASM3539580v1_genomic.fna	GCA_035395805.1
GB_GCA_026004195.1	GCA_026004195.1		98.94	0.03	8	682484	983021	3632936	Bacteria	Desulfobacterota_B	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__HRBIN30;f__BPIQ01;g__BPIQ01;s__BPIQ01 sp026004195	/home/tianrm/projects/magicc2/data/genomes/GCA_026004195.1/GCA_026004195.1_ASM2600419v1_genomic.fna	GCA_026004195.1
GB_GCA_021799495.1	GCA_021799495.1		98.19	0.0	89	59239	180653	3434737	Bacteria	Desulfobacterota_B	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__Binatales;f__Binataceae;g__JADMIL01;s__JADMIL01 sp021799495	/home/tianrm/projects/magicc2/data/genomes/GCA_021799495.1/GCA_021799495.1_ASM2179949v1_genomic.fna	GCA_021799495.1
GB_GCA_963422385.1	GCA_963422385.1		98.31	1.65	1	3949999	3949999	3949999	Bacteria	Desulfobacterota_B	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__UBA9968;f__JAJDTQ01;g__JAJDTQ01;s__JAJDTQ01 sp963422385	/home/tianrm/projects/magicc2/data/genomes/GCA_963422385.1/GCA_963422385.1_ooCorCand1.Candidatus_Binatia_2.1_genomic.fna	GCA_963422385.1
GB_GCA_016178705.1	GCA_016178705.1		98.04	1.68	33	323125	849945	6108632	Bacteria	Desulfobacterota_B	d__Bacteria;p__Desulfobacterota_B;c__Binatia;o__HRBIN30;f__JACQVA1;g__JACOST01;s__JACOST01 sp016178705	/home/tianrm/projects/magicc2/data/genomes/GCA_016178705.1/GCA_016178705.1_ASM1617870v1_genomic.fna	GCA_016178705.1
RS_GCF_000020965.1	GCA_000020965.1	GCF_000020965.1	99.95	1.47	1	1959987	1959987	1959987	Bacteria	Dictyoglomota	d__Bacteria;p__Dictyoglomota;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__Dictyoglomus;s__Dictyoglomus thermophilum	/home/tianrm/projects/magicc2/data/genomes/GCF_000020965.1/GCF_000020965.1_ASM2096v1_genomic.fna	GCF_000020965.1
GB_GCA_025060475.1	GCA_025060475.1		99.56	0.37	83	120336	214365	1722240	Bacteria	Dictyoglomota	d__Bacteria;p__Dictyoglomota;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__NZ13-RE01;s__NZ13-RE01 sp025060475	/home/tianrm/projects/magicc2/data/genomes/GCA_025060475.1/GCA_025060475.1_ASM2506047v1_genomic.fna	GCA_025060475.1
RS_GCF_026418735.1	GCA_026418735.1	GCF_026418735.1	99.95	0.95	16	218611	425047	1832895	Bacteria	Dictyoglomota	d__Bacteria;p__Dictyoglomota;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__Dictyoglomus;s__Dictyoglomus thermophilum	/home/tianrm/projects/magicc2/data/genomes/GCF_026418735.1/GCF_026418735.1_ASM2641873v1_genomic.fna	GCF_026418735.1
GB_GCA_039630455.1	GCA_039630455.1		99.76	1.25	63	54889	114850	1754346	Bacteria	Dictyoglomota	d__Bacteria;p__Dictyoglomota;c__Dictyoglomia;o__Dictyoglomales;f__Dictyoglomaceae;g__Dictyoglomus;s__Dictyoglomus thermophilum	/home/tianrm/projects/magicc2/data/genomes/GCA_039630455.1/GCA_039630455.1_ASM3963045v1_genomic.fna	GCA_039630455.1
GB_GCA_028710465.1	GCA_028710465.1		99.58	0.24	71	82876	266947	2194187	Bacteria	Omnitrophota	d__Bacteria;p__Omnitrophota;c__Koll11;o__Tantalellales;f__Tantalellaceae;g__JAQUQS01;s__JAQUQS01 sp028715965	/home/tianrm/projects/magicc2/data/genomes/GCA_028710465.1/GCA_028710465.1_ASM2871046v1_genomic.fna	GCA_028710465.1
GB_GCA_022710515.1	GCA_022710515.1		98.34	1.62	36	198749	444599	1660964	Bacteria	Omnitrophota	d__Bacteria;p__Omnitrophota;c__Koll11;o__Pluralincolimonadales;f__Pluralincolimonadaceae;g__UBA6215;s__UBA6215 sp017992785	/home/tianrm/projects/magicc2/data/genomes/GCA_022710515.1/GCA_022710515.1_ASM2271051v1_genomic.fna	GCA_022710515.1
GB_GCA_029564765.1	GCA_029564765.1		98.19	0.61	76	98570	306771	1864461	Bacteria	Omnitrophota	d__Bacteria;p__Omnitrophota;c__Koll11;o__Zapsychrales;f__Aceulaceae;g__CALGLP01;s__CALGLP01 sp029564765	/home/tianrm/projects/magicc2/data/genomes/GCA_029564765.1/GCA_029564765.1_ASM2956476v1_genomic.fna	GCA_029564765.1
GB_GCA_040767405.1	GCA_040767405.1		99.06	0.18	2	1783580	1783580	1913121	Bacteria	Omnitrophota	d__Bacteria;p__Omnitrophota;c__Omnitrophia;o__Omnitrophales;f__Aquincolibacteriaceae;g__UBA1443;s__UBA1443 sp002329545	/home/tianrm/projects/magicc2/data/genomes/GCA_040767405.1/GCA_040767405.1_ASM4076740v1_genomic.fna	GCA_040767405.1
GB_GCA_002500605.1	GCA_002500605.1		99.4	0.57	43	182525	261558	1747448	Bacteria	Nitrospinota	d__Bacteria;p__Nitrospinota;c__UBA7883;o__UBA7883;f__UBA7883;g__UBA7883;s__UBA7883 sp002500605	/home/tianrm/projects/magicc2/data/genomes/GCA_002500605.1/GCA_002500605.1_ASM250060v1_genomic.fna	GCA_002500605.1
GB_GCA_913044105.1	GCA_913044105.1		98.36	0.03	22	209021	435497	1743196	Bacteria	Nitrospinota	d__Bacteria;p__Nitrospinota;c__UBA7883;o__UBA7883;f__UBA7883;g__UBA7883;s__UBA7883 sp002500605	/home/tianrm/projects/magicc2/data/genomes/GCA_913044105.1/GCA_913044105.1_ERR598946_bin.152_MetaBAT_v2.12.1_MAG_genomic.fna	GCA_913044105.1
GB_GCA_036013005.1	GCA_036013005.1		100.0	0.32	55	148444	192841	2212997	Bacteria	Nitrospinota	d__Bacteria;p__Nitrospinota;c__CAJXCL01;o__CAJXCL01;f__CAJXCL01;g__CAJXCL01;s__CAJXCL01 sp913051775	/home/tianrm/projects/magicc2/data/genomes/GCA_036013005.1/GCA_036013005.1_ASM3601300v1_genomic.fna	GCA_036013005.1
GB_GCA_024275955.1	GCA_024275955.1		98.42	0.15	56	71274	169458	2452406	Bacteria	Nitrospinota	d__Bacteria;p__Nitrospinota;c__UBA7883;o__JACRGQ01;f__JACRGQ01;g__JAJRYD01;s__JAJRYD01 sp024275955	/home/tianrm/projects/magicc2/data/genomes/GCA_024275955.1/GCA_024275955.1_ASM2427595v1_genomic.fna	GCA_024275955.1
GB_GCA_031459035.1	GCA_031459035.1		98.48	0.65	27	121906	286207	2303348	Bacteria	Sysuimicrobiota	d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Kaftiobacteriaceae;g__JAVHLZ01;s__JAVHLZ01 sp031081675	/home/tianrm/projects/magicc2/data/genomes/GCA_031459035.1/GCA_031459035.1_ASM3145903v1_genomic.fna	GCA_031459035.1
GB_GCA_031458495.1	GCA_031458495.1		98.58	1.18	27	281468	380707	2449152	Bacteria	Sysuimicrobiota	d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Kaftiobacteriaceae;g__JAVHLZ01;s__JAVHLZ01 sp031081675	/home/tianrm/projects/magicc2/data/genomes/GCA_031458495.1/GCA_031458495.1_ASM3145849v1_genomic.fna	GCA_031458495.1
GB_GCA_033579575.1	GCA_033579575.1		99.22	0.23	61	129190	287093	2351435	Bacteria	Sysuimicrobiota	d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Sysuimicrobiaceae;g__Sysuimicrobium;s__Sysuimicrobium sp025059775	/home/tianrm/projects/magicc2/data/genomes/GCA_033579575.1/GCA_033579575.1_ASM3357957v1_genomic.fna	GCA_033579575.1
GB_GCA_031432545.1	GCA_031432545.1		100.0	0.25	21	198011	727673	2192732	Bacteria	Sysuimicrobiota	d__Bacteria;p__Sysuimicrobiota;c__Sysuimicrobiia;o__Sysuimicrobiales;f__Sysuimicrobiaceae;g__Caldifonticola;s__Caldifonticola tengchongensis	/home/tianrm/projects/magicc2/data/genomes/GCA_031432545.1/GCA_031432545.1_ASM3143254v1_genomic.fna	GCA_031432545.1
GB_GCA_903831765.1	GCA_903831765.1		98.41	0.23	60	25615	102272	945443	Bacteria	Babelota	d__Bacteria;p__Babelota;c__Babeliae;o__Babelales;f__CAIQNR01;g__CAIQNR01;s__CAIQNR01 sp903873255	/home/tianrm/projects/magicc2/data/genomes/GCA_903831765.1/GCA_903831765.1_freshwater_MAG_---_VK_bin-0952_genomic.fna	GCA_903831765.1
GB_GCA_030917815.1	GCA_030917815.1		98.1	0.66	17	103070	161469	1201248	Bacteria	Babelota	d__Bacteria;p__Babelota;c__Babeliae;o__Babelales;f__JAUPTZ01;g__JAUPTZ01;s__JAUPTZ01 sp030917815	/home/tianrm/projects/magicc2/data/genomes/GCA_030917815.1/GCA_030917815.1_ASM3091781v1_genomic.fna	GCA_030917815.1
GB_GCA_039809905.1	GCA_039809905.1		98.64	0.12	1	1228744	1228744	1228744	Bacteria	Babelota	d__Bacteria;p__Babelota;c__Babeliae;o__Babelales;f__Vermiphilaceae;g__SOIL31;s__SOIL31 sp039809905	/home/tianrm/projects/magicc2/data/genomes/GCA_039809905.1/GCA_039809905.1_ASM3980990v1_genomic.fna	GCA_039809905.1
GB_GCA_016191325.1	GCA_016191325.1		98.88	0.06	12	1236520	1236520	1267857	Bacteria	Babelota	d__Bacteria;p__Babelota;c__Babeliae;o__Babelales;f__JACPOV01;g__JACPOV01;s__JACPOV01 sp016191325	/home/tianrm/projects/magicc2/data/genomes/GCA_016191325.1/GCA_016191325.1_ASM1619132v1_genomic.fna	GCA_016191325.1
RS_GCF_000241815.1	GCA_000241815.1	GCF_000241815.1	100.0	0.47	3	3974947	3974947	4955439	Bacteria	Calditrichota	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__Caldithrix abyssi	/home/tianrm/projects/magicc2/data/genomes/GCF_000241815.1/GCF_000241815.1_ASM24181v1_genomic.fna	GCF_000241815.1
GB_GCA_015492835.1	GCA_015492835.1		99.1	0.1	69	79193	231154	3501495	Bacteria	Calditrichota	d__Bacteria;p__Calditrichota;c__Calditrichia;o__RBG-13-44-9;f__J042;g__JAADJD01;s__JAADJD01 sp015485355	/home/tianrm/projects/magicc2/data/genomes/GCA_015492835.1/GCA_015492835.1_ASM1549283v1_genomic.fna	GCA_015492835.1
