gtdb_accession	ncbi_accession	gcf_accession	checkm2_completeness	checkm2_contamination	contig_count	n50_contigs	longest_contig	genome_size	domain	phylum	gtdb_taxonomy	fasta_path	download_dir
GB_GCA_002496705.1	GCA_002496705.1		98.75	0.36	53	89528	197868	1802674	Archaea	Thermoplasmatota	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__Cuniculiplasma;s__Cuniculiplasma divulgatum	/home/tianrm/projects/magicc2/data/genomes/GCA_002496705.1/GCA_002496705.1_ASM249670v1_genomic.fna	GCA_002496705.1
GB_GCA_905211115.1	GCA_905211115.1		99.41	0.66	52	73705	145255	1808820	Archaea	Thermoplasmatota	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus_A;s__Methanomassiliicoccus_A intestinalis	/home/tianrm/projects/magicc2/data/genomes/GCA_905211115.1/GCA_905211115.1_ERR414347-mag-bin.33_genomic.fna	GCA_905211115.1
GB_GCA_027381995.1	GCA_027381995.1		98.63	0.13	46	65119	181477	2077836	Archaea	Thermoplasmatota	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA184;f__UBA184;g__JAJYEA01;s__JAJYEA01 sp021809545	/home/tianrm/projects/magicc2/data/genomes/GCA_027381995.1/GCA_027381995.1_ASM2738199v1_genomic.fna	GCA_027381995.1
GB_GCA_934196705.1	GCA_934196705.1		99.92	0.72	17	177980	339008	1523227	Archaea	Thermoplasmatota	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanarcanum;s__Methanarcanum hacksteinii	/home/tianrm/projects/magicc2/data/genomes/GCA_934196705.1/GCA_934196705.1_ERR7738273_bin.104_genomic.fna	GCA_934196705.1
RS_GCF_031201105.1	GCA_031201105.1	GCF_031201105.1	99.57	0.13	1	1844541	1844541	1844541	Archaea	Thermoplasmatota	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Thermoplasmataceae;g__Ferroplasma;s__Ferroplasma acidiphilum	/home/tianrm/projects/magicc2/data/genomes/GCF_031201105.1/GCF_031201105.1_ASM3120110v1_genomic.fna	GCF_031201105.1
GB_GCA_013415865.1	GCA_013415865.1		99.77	0.77	1	1818080	1818080	1818180	Archaea	Thermoplasmatota	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__UBA472;g__MVRC01;s__MVRC01 sp013415865	/home/tianrm/projects/magicc2/data/genomes/GCA_013415865.1/GCA_013415865.1_ASM1341586v1_genomic.fna	GCA_013415865.1
RS_GCF_000022545.1	GCA_000022545.1	GCF_000022545.1	99.14	0.39	1	1845800	1845800	1845800	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A sibiricus	/home/tianrm/projects/magicc2/data/genomes/GCF_000022545.1/GCF_000022545.1_ASM2254v1_genomic.fna	GCF_000022545.1
RS_GCF_904067545.1	GCA_904067545.1	GCF_904067545.1	99.84	0.58	1	2022529	2022529	2022529	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus camini	/home/tianrm/projects/magicc2/data/genomes/GCF_904067545.1/GCF_904067545.1_T_caminus_IRI35c_genomic.fna	GCF_904067545.1
RS_GCF_946300405.1	GCA_946300405.1	GCF_946300405.1	99.99	0.38	2	2013327	2013327	2116557	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus nautili	/home/tianrm/projects/magicc2/data/genomes/GCF_946300405.1/GCF_946300405.1_Thermococcus_nautili_33-3_genomic.fna	GCF_946300405.1
RS_GCF_002214465.1	GCA_002214465.1	GCF_002214465.1	99.97	0.03	1	1922421	1922421	1922421	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus barossii	/home/tianrm/projects/magicc2/data/genomes/GCF_002214465.1/GCF_002214465.1_ASM221446v1_genomic.fna	GCF_002214465.1
RS_GCF_017873335.1	GCA_017873335.1	GCF_017873335.1	100.0	1.05	7	394548	875862	2034780	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus stetteri	/home/tianrm/projects/magicc2/data/genomes/GCF_017873335.1/GCF_017873335.1_ASM1787333v1_genomic.fna	GCF_017873335.1
RS_GCF_041647895.1	GCA_041647895.1	GCF_041647895.1	99.27	0.28	10	527639	535458	1856293	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus kukulkanii	/home/tianrm/projects/magicc2/data/genomes/GCF_041647895.1/GCF_041647895.1_ASM4164789v1_genomic.fna	GCF_041647895.1
RS_GCF_041647795.1	GCA_041647795.1	GCF_041647795.1	99.29	0.17	2	1672289	1672289	1847330	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus kukulkanii	/home/tianrm/projects/magicc2/data/genomes/GCF_041647795.1/GCF_041647795.1_ASM4164779v1_genomic.fna	GCF_041647795.1
RS_GCF_041647975.1	GCA_041647975.1	GCF_041647975.1	98.24	0.35	5	1116063	1116063	1895180	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus kukulkanii	/home/tianrm/projects/magicc2/data/genomes/GCF_041647975.1/GCF_041647975.1_ASM4164797v1_genomic.fna	GCF_041647975.1
RS_GCF_012027555.1	GCA_012027555.1	GCF_012027555.1	99.92	0.82	25	512482	741660	1795455	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp012027555	/home/tianrm/projects/magicc2/data/genomes/GCF_012027555.1/GCF_012027555.1_ASM1202755v1_genomic.fna	GCF_012027555.1
RS_GCF_041647815.1	GCA_041647815.1	GCF_041647815.1	98.49	0.35	9	667640	699456	1939494	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus kukulkanii	/home/tianrm/projects/magicc2/data/genomes/GCF_041647815.1/GCF_041647815.1_ASM4164781v1_genomic.fna	GCF_041647815.1
RS_GCF_035621495.1	GCA_035621495.1	GCF_035621495.1	99.97	0.17	1	2033621	2033621	2033621	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_B;s__Thermococcus_B sp035621495	/home/tianrm/projects/magicc2/data/genomes/GCF_035621495.1/GCF_035621495.1_ASM3562149v1_genomic.fna	GCF_035621495.1
RS_GCF_012027495.1	GCA_012027495.1	GCF_012027495.1	99.18	0.22	48	377999	464415	2139369	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp012027495	/home/tianrm/projects/magicc2/data/genomes/GCF_012027495.1/GCF_012027495.1_ASM1202749v1_genomic.fna	GCF_012027495.1
RS_GCF_002214585.1	GCA_002214585.1	GCF_002214585.1	99.96	0.24	2	2005098	2005098	2043143	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus profundus	/home/tianrm/projects/magicc2/data/genomes/GCF_002214585.1/GCF_002214585.1_ASM221458v1_genomic.fna	GCF_002214585.1
RS_GCF_002197185.1	GCA_002197185.1	GCF_002197185.1	99.87	0.27	1	1854909	1854909	1854909	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus radiotolerans	/home/tianrm/projects/magicc2/data/genomes/GCF_002197185.1/GCF_002197185.1_ASM219718v1_genomic.fna	GCF_002197185.1
RS_GCF_900198835.1	GCA_900198835.1	GCF_900198835.1	99.96	0.31	1	2155760	2155760	2155760	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus henrietii	/home/tianrm/projects/magicc2/data/genomes/GCF_900198835.1/GCF_900198835.1_chr_EXT12c_genomic.fna	GCF_900198835.1
RS_GCF_000966265.1	GCA_000966265.1	GCF_000966265.1	99.99	0.42	23	210129	377594	2206431	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Palaeococcus;s__Palaeococcus ferrophilus	/home/tianrm/projects/magicc2/data/genomes/GCF_000966265.1/GCF_000966265.1_ASM96626v1_genomic.fna	GCF_000966265.1
RS_GCF_000275605.1	GCA_000275605.1	GCF_000275605.1	99.68	0.15	1	1909827	1909827	1909827	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus furiosus	/home/tianrm/projects/magicc2/data/genomes/GCF_000275605.1/GCF_000275605.1_ASM27560v1_genomic.fna	GCF_000275605.1
RS_GCF_041647925.1	GCA_041647925.1	GCF_041647925.1	98.17	0.32	6	1367360	1367360	1940069	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus kukulkanii	/home/tianrm/projects/magicc2/data/genomes/GCF_041647925.1/GCF_041647925.1_ASM4164792v1_genomic.fna	GCF_041647925.1
RS_GCF_001647085.1	GCA_001647085.1	GCF_001647085.1	99.14	0.28	1	1928800	1928800	1928800	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus piezophilus	/home/tianrm/projects/magicc2/data/genomes/GCF_001647085.1/GCF_001647085.1_ASM164708v1_genomic.fna	GCF_001647085.1
RS_GCF_000725425.1	GCA_000725425.1	GCF_000725425.1	99.87	0.22	1	1859370	1859370	1859370	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Palaeococcus;s__Palaeococcus pacificus	/home/tianrm/projects/magicc2/data/genomes/GCF_000725425.1/GCF_000725425.1_ASM72542v1_genomic.fna	GCF_000725425.1
RS_GCF_000769655.1	GCA_000769655.1	GCF_000769655.1	99.99	0.41	2	2122535	2122535	2126164	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus eurythermalis	/home/tianrm/projects/magicc2/data/genomes/GCF_000769655.1/GCF_000769655.1_ASM76965v1_genomic.fna	GCF_000769655.1
RS_GCF_002214545.1	GCA_002214545.1	GCF_002214545.1	99.86	0.06	1	2065932	2065932	2065932	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus thioreducens	/home/tianrm/projects/magicc2/data/genomes/GCF_002214545.1/GCF_002214545.1_ASM221454v1_genomic.fna	GCF_002214545.1
RS_GCF_024054535.1	GCA_024054535.1	GCF_024054535.1	99.17	0.2	25	185140	322366	1890295	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A alcaliphilus	/home/tianrm/projects/magicc2/data/genomes/GCF_024054535.1/GCF_024054535.1_ASM2405453v1_genomic.fna	GCF_024054535.1
RS_GCF_041648035.1	GCA_041648035.1	GCF_041648035.1	99.28	0.17	3	1685435	1685435	1848703	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus kukulkanii	/home/tianrm/projects/magicc2/data/genomes/GCF_041648035.1/GCF_041648035.1_ASM4164803v1_genomic.fna	GCF_041648035.1
RS_GCF_001484685.1	GCA_001484685.1	GCF_001484685.1	99.83	0.32	1	1961221	1961221	1961221	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A sp001484685	/home/tianrm/projects/magicc2/data/genomes/GCF_001484685.1/GCF_001484685.1_ASM148468v1_genomic.fna	GCF_001484685.1
RS_GCF_012027635.1	GCA_012027635.1	GCF_012027635.1	99.61	0.03	84	1870011	1870011	1921837	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp012027635	/home/tianrm/projects/magicc2/data/genomes/GCF_012027635.1/GCF_012027635.1_ASM1202763v1_genomic.fna	GCF_012027635.1
RS_GCF_032304395.1	GCA_032304395.1	GCF_032304395.1	99.92	0.08	14	442258	608983	1804563	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus zilligii	/home/tianrm/projects/magicc2/data/genomes/GCF_032304395.1/GCF_032304395.1_ASM3230439v1_genomic.fna	GCF_032304395.1
RS_GCF_000018365.1	GCA_000018365.1	GCF_000018365.1	98.89	0.14	1	1847607	1847607	1847607	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus onnurineus	/home/tianrm/projects/magicc2/data/genomes/GCF_000018365.1/GCF_000018365.1_ASM1836v1_genomic.fna	GCF_000018365.1
RS_GCF_012027595.1	GCA_012027595.1	GCF_012027595.1	99.13	0.22	83	357032	906307	2048798	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp012027595	/home/tianrm/projects/magicc2/data/genomes/GCF_012027595.1/GCF_012027595.1_ASM1202759v1_genomic.fna	GCF_012027595.1
RS_GCF_000816105.1	GCA_000816105.1	GCF_000816105.1	99.74	0.22	1	1920914	1920914	1920914	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus guaymasensis	/home/tianrm/projects/magicc2/data/genomes/GCF_000816105.1/GCF_000816105.1_ASM81610v1_genomic.fna	GCF_000816105.1
RS_GCF_000009965.1	GCA_000009965.1	GCF_000009965.1	99.95	0.17	1	2088737	2088737	2088737	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus kodakarensis	/home/tianrm/projects/magicc2/data/genomes/GCF_000009965.1/GCF_000009965.1_ASM996v1_genomic.fna	GCF_000009965.1
RS_GCF_024707485.1	GCA_024707485.1	GCF_024707485.1	99.41	0.1	1	2070864	2070864	2070864	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus thermotolerans	/home/tianrm/projects/magicc2/data/genomes/GCF_024707485.1/GCF_024707485.1_ASM2470748v1_genomic.fna	GCF_024707485.1
RS_GCF_900012635.1	GCA_900012635.1	GCF_900012635.1	99.91	0.04	1	1969648	1969648	1969648	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus chitonophagus	/home/tianrm/projects/magicc2/data/genomes/GCF_900012635.1/GCF_900012635.1_Pyrococcus_chitonophagus_genome_sequence_genomic.fna	GCF_900012635.1
RS_GCF_013329775.1	GCA_013329775.1	GCF_013329775.1	99.75	0.19	11	198659	427732	1724643	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus horikoshii	/home/tianrm/projects/magicc2/data/genomes/GCF_013329775.1/GCF_013329775.1_ASM1332977v1_genomic.fna	GCF_013329775.1
RS_GCF_008245085.1	GCA_008245085.1	GCF_008245085.1	99.81	0.08	1	1889914	1889914	1889914	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus furiosus	/home/tianrm/projects/magicc2/data/genomes/GCF_008245085.1/GCF_008245085.1_ASM824508v1_genomic.fna	GCF_008245085.1
RS_GCF_001592435.1	GCA_001592435.1	GCF_001592435.1	99.89	0.32	2	1847000	1847000	1896106	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus peptonophilus	/home/tianrm/projects/magicc2/data/genomes/GCF_001592435.1/GCF_001592435.1_ASM159243v1_genomic.fna	GCF_001592435.1
RS_GCF_000151105.2	GCA_000151105.2	GCF_000151105.2	99.83	0.48	2	2010078	2010078	2064237	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_B;s__Thermococcus_B barophilus	/home/tianrm/projects/magicc2/data/genomes/GCF_000151105.2/GCF_000151105.2_ASM15110v2_genomic.fna	GCF_000151105.2
RS_GCF_001577775.1	GCA_001577775.1	GCF_001577775.1	98.73	0.43	1	1977126	1977126	1977126	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus kukulkanii	/home/tianrm/projects/magicc2/data/genomes/GCF_001577775.1/GCF_001577775.1_ASM157777v1_genomic.fna	GCF_001577775.1
RS_GCF_017656495.1	GCA_017656495.1	GCF_017656495.1	99.95	0.39	25	134980	299451	2048078	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_B;s__Thermococcus_B sp017656495	/home/tianrm/projects/magicc2/data/genomes/GCF_017656495.1/GCF_017656495.1_ASM1765649v1_genomic.fna	GCF_017656495.1
RS_GCF_902813195.1	GCA_902813195.1	GCF_902813195.1	99.84	0.62	1	1989851	1989851	1989851	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A sp001484685	/home/tianrm/projects/magicc2/data/genomes/GCF_902813195.1/GCF_902813195.1_Essen_genomic.fna	GCF_902813195.1
RS_GCF_000517445.1	GCA_000517445.1	GCF_000517445.1	99.87	0.29	1	1957742	1957742	1957742	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_B;s__Thermococcus_B paralvinellae	/home/tianrm/projects/magicc2/data/genomes/GCF_000517445.1/GCF_000517445.1_ASM51744v1_genomic.fna	GCF_000517445.1
RS_GCF_041647875.1	GCA_041647875.1	GCF_041647875.1	98.57	0.21	7	498536	667229	1886990	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus kukulkanii	/home/tianrm/projects/magicc2/data/genomes/GCF_041647875.1/GCF_041647875.1_ASM4164787v1_genomic.fna	GCF_041647875.1
RS_GCF_008152015.1	GCA_008152015.1	GCF_008152015.1	99.86	0.51	1	2165038	2165038	2165038	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus celericrescens	/home/tianrm/projects/magicc2/data/genomes/GCF_008152015.1/GCF_008152015.1_ASM815201v1_genomic.fna	GCF_008152015.1
RS_GCF_002214385.1	GCA_002214385.1	GCF_002214385.1	99.98	0.23	1	1674122	1674122	1674122	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus gorgonarius	/home/tianrm/projects/magicc2/data/genomes/GCF_002214385.1/GCF_002214385.1_ASM221438v1_genomic.fna	GCF_002214385.1
RS_GCF_012027645.1	GCA_012027645.1	GCF_012027645.1	99.92	0.21	4	1989976	1989976	1991402	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp012027645	/home/tianrm/projects/magicc2/data/genomes/GCF_012027645.1/GCF_012027645.1_ASM1202764v1_genomic.fna	GCF_012027645.1
RS_GCF_000007305.1	GCA_000007305.1	GCF_000007305.1	99.81	0.13	1	1908256	1908256	1908256	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Pyrococcus;s__Pyrococcus furiosus	/home/tianrm/projects/magicc2/data/genomes/GCF_000007305.1/GCF_000007305.1_ASM730v1_genomic.fna	GCF_000007305.1
RS_GCF_024022995.1	GCA_024022995.1	GCF_024022995.1	99.67	0.66	1	1889107	1889107	1889207	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_A;s__Thermococcus_A aggregans	/home/tianrm/projects/magicc2/data/genomes/GCF_024022995.1/GCF_024022995.1_ASM2402299v1_genomic.fna	GCF_024022995.1
RS_GCF_012027325.1	GCA_012027325.1	GCF_012027325.1	99.35	1.5	54	466036	550392	2277370	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_B;s__Thermococcus_B sp012027325	/home/tianrm/projects/magicc2/data/genomes/GCF_012027325.1/GCF_012027325.1_ASM1202732v1_genomic.fna	GCF_012027325.1
RS_GCF_027023865.1	GCA_027023865.1	GCF_027023865.1	98.74	0.69	32	96777	271217	1917976	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp027023865	/home/tianrm/projects/magicc2/data/genomes/GCF_027023865.1/GCF_027023865.1_ASM2702386v1_genomic.fna	GCF_027023865.1
RS_GCF_012027415.1	GCA_012027415.1	GCF_012027415.1	99.61	0.33	8	1111285	1111285	1812151	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus onnurineus	/home/tianrm/projects/magicc2/data/genomes/GCF_012027415.1/GCF_012027415.1_ASM1202741v1_genomic.fna	GCF_012027415.1
RS_GCF_028471785.1	GCA_028471785.1	GCF_028471785.1	99.92	0.17	1	2085702	2085702	2085702	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus kodakarensis	/home/tianrm/projects/magicc2/data/genomes/GCF_028471785.1/GCF_028471785.1_ASM2847178v1_genomic.fna	GCF_028471785.1
RS_GCF_001484195.1	GCA_001484195.1	GCF_001484195.1	99.62	1.4	73	51175	123677	2337139	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus celericrescens	/home/tianrm/projects/magicc2/data/genomes/GCF_001484195.1/GCF_001484195.1_ASM148419v1_genomic.fna	GCF_001484195.1
RS_GCF_012027535.1	GCA_012027535.1	GCF_012027535.1	99.7	0.08	54	189044	382647	1939848	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus onnurineus	/home/tianrm/projects/magicc2/data/genomes/GCF_012027535.1/GCF_012027535.1_ASM1202753v1_genomic.fna	GCF_012027535.1
RS_GCF_006274605.1	GCA_006274605.1	GCF_006274605.1	99.99	0.18	2	2226336	2226336	2234010	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus indicus	/home/tianrm/projects/magicc2/data/genomes/GCF_006274605.1/GCF_006274605.1_ASM627460v1_genomic.fna	GCF_006274605.1
RS_GCF_002214365.1	GCA_002214365.1	GCF_002214365.1	99.9	0.2	1	1866819	1866819	1866819	Archaea	Methanobacteriota_B	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus celer	/home/tianrm/projects/magicc2/data/genomes/GCF_002214365.1/GCF_002214365.1_ASM221436v1_genomic.fna	GCF_002214365.1
