genome_id	ref_index	error_type	error_rate	error_rate_pct	net_mass_lost	total_ratio	l1_relative	cosine_similarity_to_control	n_selected_kmers_lost	normalised_l2_per_dim	summary_normalised_l2_per_dim	predicted_kmer_position_corruption_1_minus_1mp9	summary_delta_log10_total_kmer_count	summary_delta_total_kmer_sum	summary_delta_unique_kmer_count	summary_delta_duplicate_kmer_count	summary_delta_kmer_entropy	summary_delta_unique_kmer_ratio	summary_delta_duplicate_kmer_ratio
G_r066_uneven_coverage_10pct	66	uneven_coverage	0.1	10.0	0.0	1.096949	0.096949	0.999897	0	0.09613	0.02336		0.04019	0.04019	0.0	0.02353	-0.00598	0.0	0.00071
G_r066_uneven_coverage_20pct	66	uneven_coverage	0.2	20.0	0.0	1.199563	0.199563	0.999764	0	0.223672	0.047746		0.07902	0.07902	0.0	0.05882	0.00221	0.0	0.00178
G_r066_uneven_coverage_40pct	66	uneven_coverage	0.4	40.0	0.0	1.398419	0.398419	0.999719	0	0.365515	0.094396		0.14564	0.14564	0.0	0.14118	0.00207	0.0	0.00428
G_r067_substitution_0p1pct	67	substitution	0.001	0.1	0.006204	0.99815	0.010558	0.99992	0	0.034148	0.017803	0.008964	-0.0008	-0.0008	0.0	0.04706	0.00081	0.0	0.00143
G_r067_substitution_0p5pct	67	substitution	0.005	0.5	0.020449	0.991372	0.03227	0.999569	4	0.084125	0.228151	0.04411	-0.00376	-0.00376	0.56522	0.21176	0.00365	0.00333	0.00185
G_r067_substitution_1pct	67	substitution	0.01	1.0	0.033371	0.983326	0.050068	0.999067	6	0.118163	0.285514	0.086483	-0.0073	-0.0073	0.69565	0.29412	0.00745	0.0041	0.00329
G_r067_substitution_2pct	67	substitution	0.02	2.0	0.055943	0.965536	0.077422	0.998029	8	0.165586	0.338831	0.166252	-0.01523	-0.01523	0.69565	0.56471	0.01444	0.0041	0.01152
G_r067_substitution_5pct	67	substitution	0.05	5.0	0.118544	0.913423	0.150511	0.993505	6	0.26963	0.668043	0.369751	-0.03933	-0.03933	1.34783	1.14118	0.03653	0.00794	0.0237
G_r067_substitution_titv_0p1pct	67	substitution_titv	0.001	0.1	0.006295	0.998502	0.011093	0.999914	1	0.038922	0.08265	0.008964	-0.00065	-0.00065	0.21739	0.02353	0.00086	0.00128	-0.00105
G_r067_substitution_titv_0p5pct	67	substitution_titv	0.005	0.5	0.019893	0.992116	0.031902	0.999578	0	0.080376	0.123354	0.04411	-0.00344	-0.00344	0.30435	0.11765	0.00412	0.00179	0.0011
G_r067_substitution_titv_1pct	67	substitution_titv	0.01	1.0	0.033047	0.984093	0.050188	0.999083	7	0.119665	0.229786	0.086483	-0.00696	-0.00696	0.56522	0.22353	0.00784	0.00333	0.0022
G_r067_substitution_titv_2pct	67	substitution_titv	0.02	2.0	0.053924	0.969752	0.077599	0.997847	11	0.164271	0.344498	0.166252	-0.01334	-0.01334	0.69565	0.58824	0.01659	0.0041	0.01223
G_r067_substitution_titv_5pct	67	substitution_titv	0.05	5.0	0.111283	0.924169	0.146735	0.993141	9	0.269923	0.661295	0.369751	-0.03425	-0.03425	1.3913	1.05882	0.03861	0.00819	0.02085
G_r067_indel_0p1pct	67	indel	0.001	0.1	0.005249	0.998432	0.00893	0.999939	2	0.032088	0.008906		-0.00068	-0.00068	0.0	0.02353	0.00031	0.0	0.00072
G_r067_indel_0p5pct	67	indel	0.005	0.5	0.017151	0.993853	0.028155	0.999654	1	0.074914	0.199007		-0.00268	-0.00268	0.52174	0.07059	0.00195	0.00307	-0.0021
G_r067_indel_1pct	67	indel	0.01	1.0	0.029314	0.985116	0.043744	0.999249	4	0.107542	0.217384		-0.00651	-0.00651	0.56522	0.10588	0.00322	0.00333	-0.00138
G_r067_indel_2pct	67	indel	0.02	2.0	0.046754	0.971709	0.065218	0.998578	8	0.148843	0.205379		-0.01246	-0.01246	0.3913	0.37647	0.00538	0.0023	0.00827
G_r067_indel_5pct	67	indel	0.05	5.0	0.094972	0.932124	0.122068	0.995531	6	0.240259	0.606873		-0.03053	-0.03053	1.3913	0.8	0.01537	0.00819	0.01299
G_r067_chimera_5pct	67	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r067_chimera_10pct	67	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r067_chimera_20pct	67	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r067_chimera_40pct	67	chimera	0.4	40.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r067_uneven_coverage_5pct	67	uneven_coverage	0.05	5.0	0.0	1.0472	0.0472	0.999783	0	0.062909	0.013922		0.02003	0.02003	0.0	0.02353	-0.00046	0.0	0.00072
G_r067_uneven_coverage_10pct	67	uneven_coverage	0.1	10.0	0.0	1.107268	0.107268	0.999385	0	0.154185	0.201629		0.04425	0.04425	0.0	0.52941	0.01123	0.0	0.01612
G_r067_uneven_coverage_20pct	67	uneven_coverage	0.2	20.0	0.0	1.198478	0.198478	0.999335	0	0.191097	0.055094		0.07863	0.07863	0.0	0.09412	-0.00399	0.0	0.00287
G_r067_uneven_coverage_40pct	67	uneven_coverage	0.4	40.0	0.0	1.387713	0.387713	0.999166	0	0.328856	0.098387		0.1423	0.1423	0.0	0.16471	-0.01045	0.0	0.00502
G_r068_substitution_0p1pct	68	substitution	0.001	0.1	0.006477	0.99768	0.010633	0.999944	6	0.055944	0.269217	0.008964	-0.00101	-0.00101	0.69565	0.15294	0.00123	0.0041	-0.00073
G_r068_substitution_0p5pct	68	substitution	0.005	0.5	0.022045	0.989035	0.033124	0.999694	25	0.115799	0.822788	0.04411	-0.00479	-0.00479	2.13043	0.44706	0.00616	0.01255	-0.00293
G_r068_substitution_1pct	68	substitution	0.01	1.0	0.038019	0.977397	0.053435	0.999349	40	0.161167	1.302359	0.086483	-0.00993	-0.00993	3.30435	0.97647	0.013	0.01946	0.00466
G_r068_substitution_2pct	68	substitution	0.02	2.0	0.067576	0.95422	0.089372	0.998469	60	0.231508	2.563237	0.166252	-0.02035	-0.02035	6.52174	1.85882	0.02541	0.03841	0.00691
G_r068_substitution_5pct	68	substitution	0.05	5.0	0.143272	0.893118	0.179663	0.994137	98	0.362461	4.688308	0.369751	-0.04909	-0.04909	11.56522	4.48235	0.06313	0.06812	0.04977
G_r068_substitution_titv_0p1pct	68	substitution_titv	0.001	0.1	0.006464	0.997488	0.010416	0.999946	1	0.050797	0.264291	0.008964	-0.00109	-0.00109	0.69565	0.07059	0.00149	0.0041	-0.00343
G_r068_substitution_titv_0p5pct	68	substitution_titv	0.005	0.5	0.022479	0.98932	0.034278	0.999687	20	0.120227	0.959428	0.04411	-0.00466	-0.00466	2.43478	0.71765	0.00845	0.01434	0.00338
G_r068_substitution_titv_1pct	68	substitution_titv	0.01	1.0	0.038531	0.97754	0.054601	0.99932	42	0.164061	1.30841	0.086483	-0.00987	-0.00987	3.3913	0.69412	0.01413	0.01997	-0.00522
G_r068_substitution_titv_2pct	68	substitution_titv	0.02	2.0	0.0669	0.95869	0.09249	0.998236	63	0.237318	2.576638	0.166252	-0.01832	-0.01832	6.56522	1.83529	0.02937	0.03867	0.0058
G_r068_substitution_titv_5pct	68	substitution_titv	0.05	5.0	0.141988	0.89948	0.183456	0.993329	104	0.37082	4.896363	0.369751	-0.04601	-0.04601	12.21739	4.30588	0.06662	0.07196	0.03888
G_r068_indel_0p1pct	68	indel	0.001	0.1	0.005375	0.998263	0.009014	0.999955	7	0.047396	0.037375		-0.00076	-0.00076	0.08696	0.04706	0.00022	0.00051	0.00082
G_r068_indel_0p5pct	68	indel	0.005	0.5	0.017801	0.991334	0.026936	0.999764	20	0.094088	0.308891		-0.00378	-0.00378	0.78261	0.23529	0.00252	0.00461	0.00124
G_r068_indel_1pct	68	indel	0.01	1.0	0.031164	0.981895	0.044222	0.999491	33	0.141606	0.883266		-0.00794	-0.00794	2.30435	0.38824	0.00456	0.01357	-0.00627
G_r068_indel_2pct	68	indel	0.02	2.0	0.053847	0.965787	0.073482	0.9987	67	0.208232	1.469143		-0.01512	-0.01512	3.78261	0.89412	0.01185	0.02228	-0.00193
G_r068_indel_5pct	68	indel	0.05	5.0	0.110471	0.91912	0.140062	0.995847	128	0.316526	2.702392		-0.03663	-0.03663	6.91304	1.82353	0.02667	0.04072	0.0026
G_r068_chimera_5pct	68	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r068_chimera_10pct	68	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r068_chimera_20pct	68	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r068_chimera_40pct	68	chimera	0.4	40.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r068_uneven_coverage_5pct	68	uneven_coverage	0.05	5.0	0.0	1.049598	0.049598	0.999837	0	0.071915	0.094103		0.02102	0.02102	0.0	0.24706	-0.00037	0.0	0.00809
G_r068_uneven_coverage_10pct	68	uneven_coverage	0.1	10.0	0.0	1.096488	0.096488	0.999758	0	0.11889	0.254495		0.04	0.04	0.0	0.67059	0.00094	0.0	0.02196
G_r068_uneven_coverage_20pct	68	uneven_coverage	0.2	20.0	0.0	1.200587	0.200587	0.999582	0	0.207667	0.686464		0.07939	0.07939	0.0	1.81176	0.00308	0.0	0.05934
G_r068_uneven_coverage_40pct	68	uneven_coverage	0.4	40.0	0.0	1.40022	0.40022	0.999584	0	0.343588	1.163822		0.1462	0.1462	0.0	3.07059	0.00123	0.0	0.10057
G_r069_substitution_0p1pct	69	substitution	0.001	0.1	0.006896	0.998056	0.011849	0.999866	0	0.026582	0.000516	0.008964	-0.00084	-0.00084	0.0	0.0	0.00066	0.0	0.0
G_r069_substitution_0p5pct	69	substitution	0.005	0.5	0.022044	0.991357	0.035445	0.99927	0	0.062769	0.00916	0.04411	-0.00377	-0.00377	0.0	0.02353	0.00219	0.0	0.00071
G_r069_substitution_1pct	69	substitution	0.01	1.0	0.035377	0.982639	0.053393	0.998449	0	0.088909	0.004463	0.086483	-0.00761	-0.00761	0.0	0.0	0.00487	0.0	0.0
G_r069_substitution_2pct	69	substitution	0.02	2.0	0.058329	0.965366	0.082025	0.996255	0	0.127071	0.012659	0.166252	-0.01531	-0.01531	0.0	0.02353	0.00995	0.0	0.00071
G_r069_substitution_5pct	69	substitution	0.05	5.0	0.112393	0.918592	0.143377	0.988154	0	0.200309	0.021845	0.369751	-0.03688	-0.03688	0.0	0.01176	0.02195	0.0	0.00036
G_r069_substitution_titv_0p1pct	69	substitution_titv	0.001	0.1	0.006921	0.998105	0.011946	0.99987	0	0.027657	0.000491	0.008964	-0.00082	-0.00082	0.0	0.0	0.00058	0.0	0.0
G_r069_substitution_titv_0p5pct	69	substitution_titv	0.005	0.5	0.021582	0.991744	0.034907	0.999295	0	0.062667	0.004962	0.04411	-0.0036	-0.0036	0.0	0.01176	0.00281	0.0	0.00036
G_r069_substitution_titv_1pct	69	substitution_titv	0.01	1.0	0.034569	0.98429	0.053428	0.998421	0	0.088494	0.009805	0.086483	-0.00688	-0.00688	0.0	0.02353	0.00492	0.0	0.00071
G_r069_substitution_titv_2pct	69	substitution_titv	0.02	2.0	0.055645	0.969516	0.080806	0.996084	0	0.127629	0.009143	0.166252	-0.01344	-0.01344	0.0	0.01176	0.00922	0.0	0.00036
G_r069_substitution_titv_5pct	69	substitution_titv	0.05	5.0	0.108081	0.926202	0.142363	0.987201	0	0.203961	0.021533	0.369751	-0.03329	-0.03329	0.0	0.02353	0.02179	0.0	0.00071
G_r069_indel_0p1pct	69	indel	0.001	0.1	0.006069	0.998408	0.010546	0.999889	0	0.025212	0.000382		-0.00069	-0.00069	0.0	0.0	0.00026	0.0	0.0
G_r069_indel_0p5pct	69	indel	0.005	0.5	0.020465	0.991298	0.032228	0.99939	0	0.058713	0.002139		-0.0038	-0.0038	0.0	0.0	0.00179	0.0	0.0
G_r069_indel_1pct	69	indel	0.01	1.0	0.032657	0.98325	0.048564	0.998734	0	0.081578	0.009802		-0.00734	-0.00734	0.0	0.02353	0.00329	0.0	0.00071
G_r069_indel_2pct	69	indel	0.02	2.0	0.05601	0.963671	0.075691	0.997142	0	0.119423	0.008866		-0.01607	-0.01607	0.0	0.0	0.0058	0.0	0.0
G_r069_indel_5pct	69	indel	0.05	5.0	0.107532	0.919597	0.134661	0.990788	0	0.194569	0.022139		-0.0364	-0.0364	0.0	0.02353	0.01506	0.0	0.00071
G_r069_chimera_5pct	69	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r069_chimera_10pct	69	chimera	0.1	10.0	0.0	1.000008	8e-06	1.0	0	0.00111	2e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r069_chimera_20pct	69	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r069_chimera_40pct	69	chimera	0.4	40.0	0.0	1.00003	3e-05	1.0	0	0.001208	7e-06		1e-05	1e-05	0.0	0.0	0.0	0.0	0.0
G_r069_uneven_coverage_5pct	69	uneven_coverage	0.05	5.0	0.0	1.05036	0.05036	0.999644	0	0.061989	0.011419		0.02134	0.02134	0.0	0.0	-0.00148	0.0	0.0
G_r069_uneven_coverage_10pct	69	uneven_coverage	0.1	10.0	0.0	1.100692	0.100692	0.999303	0	0.115904	0.022273		0.04167	0.04167	0.0	0.0	0.00064	0.0	0.0
G_r069_uneven_coverage_20pct	69	uneven_coverage	0.2	20.0	0.0	1.198827	0.198827	0.998774	0	0.194722	0.042118		0.07876	0.07876	0.0	0.0	-0.00355	0.0	0.0
G_r069_uneven_coverage_40pct	69	uneven_coverage	0.4	40.0	0.0	1.39944	0.39944	0.998016	0	0.357773	0.078023		0.14595	0.14595	0.0	0.0	-0.00286	0.0	0.0
G_r070_substitution_0p1pct	70	substitution	0.001	0.1	0.007441	0.999055	0.013938	0.999623	3	0.044895	0.01703	0.008964	-0.00041	-0.00041	0.04348	-0.01176	0.00071	0.00026	-0.00071
G_r070_substitution_0p5pct	70	substitution	0.005	0.5	0.030657	0.98984	0.051154	0.998055	5	0.105137	0.181013	0.04411	-0.00444	-0.00444	0.47826	-0.02353	0.00222	0.00282	-0.00457
G_r070_substitution_1pct	70	substitution	0.01	1.0	0.047331	0.983059	0.07772	0.996368	17	0.147507	0.119257	0.086483	-0.00742	-0.00742	0.30435	-0.08235	0.0027	0.00179	-0.00497
G_r070_substitution_2pct	70	substitution	0.02	2.0	0.076927	0.966153	0.120007	0.992268	32	0.204851	0.117902	0.166252	-0.01495	-0.01495	0.13043	0.28235	0.00805	0.00077	0.00759
G_r070_substitution_5pct	70	substitution	0.05	5.0	0.144987	0.913172	0.203146	0.979168	61	0.322456	0.297193	0.369751	-0.03945	-0.03945	0.6087	0.49412	0.01934	0.00359	0.01021
G_r070_substitution_titv_0p1pct	70	substitution_titv	0.001	0.1	0.007789	0.998182	0.01376	0.999626	1	0.045736	0.004475	0.008964	-0.00079	-0.00079	0.0	-0.01176	0.00062	0.0	-0.00036
G_r070_substitution_titv_0p5pct	70	substitution_titv	0.005	0.5	0.029873	0.992576	0.052322	0.997955	8	0.105657	0.024284	0.04411	-0.00324	-0.00324	-0.04348	-0.04706	0.00098	-0.00026	-0.00109
G_r070_substitution_titv_1pct	70	substitution_titv	0.01	1.0	0.047046	0.986499	0.08059	0.996005	12	0.149093	0.215921	0.086483	-0.0059	-0.0059	0.56522	0.08235	0.00379	0.00333	-0.00203
G_r070_substitution_titv_2pct	70	substitution_titv	0.02	2.0	0.07387	0.970956	0.118697	0.992224	32	0.203017	0.115614	0.166252	-0.0128	-0.0128	0.30435	-0.02353	0.00667	0.00179	-0.00317
G_r070_substitution_titv_5pct	70	substitution_titv	0.05	5.0	0.138455	0.923367	0.200276	0.979705	47	0.318815	0.381279	0.369751	-0.03463	-0.03463	0.82609	0.57647	0.01827	0.00487	0.01097
G_r070_indel_0p1pct	70	indel	0.001	0.1	0.008163	0.997932	0.014259	0.999604	4	0.047322	0.016442		-0.0009	-0.0009	-0.04348	0.0	0.00032	-0.00026	0.00035
G_r070_indel_0p5pct	70	indel	0.005	0.5	0.02604	0.992683	0.044764	0.998348	6	0.096526	0.093466		-0.00319	-0.00319	0.21739	-0.11765	0.001	0.00128	-0.00535
G_r070_indel_1pct	70	indel	0.01	1.0	0.0448	0.983834	0.073434	0.996605	22	0.13568	0.132852		-0.00708	-0.00708	-0.26087	-0.23529	0.00179	-0.00154	-0.00511
G_r070_indel_2pct	70	indel	0.02	2.0	0.068684	0.971642	0.10901	0.993349	31	0.196108	0.100447		-0.01249	-0.01249	0.17391	-0.2	0.00332	0.00102	-0.00752
G_r070_indel_5pct	70	indel	0.05	5.0	0.121567	0.932564	0.175697	0.984126	59	0.294971	0.117117		-0.03032	-0.03032	-0.08696	-0.29412	0.0063	-0.00051	-0.00831
G_r070_chimera_5pct	70	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r070_chimera_10pct	70	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r070_chimera_20pct	70	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r070_chimera_40pct	70	chimera	0.4	40.0	0.0	1.000009	9e-06	1.0	0	0.005725	0.016434		0.0	0.0	0.04348	0.0	2e-05	0.00026	-0.00035
G_r070_uneven_coverage_5pct	70	uneven_coverage	0.05	5.0	0.0	1.048579	0.048579	0.99901	0	0.07215	0.024838		0.0206	0.0206	0.0	0.05882	-0.0025	0.0	0.0018
G_r070_uneven_coverage_10pct	70	uneven_coverage	0.1	10.0	0.0	1.096114	0.096114	0.99707	0	0.131449	0.034189		0.03986	0.03986	0.0	0.07059	-0.00425	0.0	0.00216
G_r070_uneven_coverage_20pct	70	uneven_coverage	0.2	20.0	0.0	1.20794	0.20794	0.994726	0	0.2175	0.103287		0.08205	0.08204	0.0	0.24706	-0.01091	0.0	0.00757
G_r070_uneven_coverage_40pct	70	uneven_coverage	0.4	40.0	0.0	1.400659	0.400659	0.996851	0	0.333238	0.252686		0.14633	0.14633	0.0	0.63529	-0.01215	0.0	0.01946
G_r071_substitution_0p1pct	71	substitution	0.001	0.1	0.006413	0.997929	0.010754	0.999917	0	0.035908	0.034054	0.008964	-0.0009	-0.0009	0.08696	0.02353	0.00087	0.00051	0.0
G_r071_substitution_0p5pct	71	substitution	0.005	0.5	0.021343	0.989203	0.031889	0.999564	0	0.075147	0.087591	0.04411	-0.00471	-0.00471	0.17391	0.15294	0.00362	0.00102	0.00322
G_r071_substitution_1pct	71	substitution	0.01	1.0	0.036487	0.978216	0.05119	0.999042	3	0.111065	0.127911	0.086483	-0.00956	-0.00956	0.21739	0.25882	0.00766	0.00128	0.00608
G_r071_substitution_2pct	71	substitution	0.02	2.0	0.062568	0.958528	0.083664	0.997767	6	0.161599	0.188405	0.166252	-0.01839	-0.01839	0.26087	0.42353	0.01586	0.00154	0.01072
G_r071_substitution_5pct	71	substitution	0.05	5.0	0.133482	0.895431	0.162394	0.992788	2	0.261306	0.366695	0.369751	-0.04797	-0.04797	0.73913	0.62353	0.03697	0.00435	0.01288
G_r071_substitution_titv_0p1pct	71	substitution_titv	0.001	0.1	0.006422	0.998195	0.011039	0.999914	0	0.034399	0.033171	0.008964	-0.00078	-0.00078	0.08696	0.01176	0.00077	0.00051	-0.00035
G_r071_substitution_titv_0p5pct	71	substitution_titv	0.005	0.5	0.021491	0.989684	0.032666	0.999554	3	0.081583	0.090314	0.04411	-0.0045	-0.0045	0.13043	0.2	0.00416	0.00077	0.00501
G_r071_substitution_titv_1pct	71	substitution_titv	0.01	1.0	0.035081	0.980752	0.050914	0.999027	1	0.114375	0.145512	0.086483	-0.00844	-0.00844	0.30435	0.23529	0.00757	0.00179	0.00466
G_r071_substitution_titv_2pct	71	substitution_titv	0.02	2.0	0.059991	0.960905	0.080886	0.997918	3	0.16055	0.264553	0.166252	-0.01732	-0.01732	0.56522	0.41176	0.01499	0.00333	0.00788
G_r071_substitution_titv_5pct	71	substitution_titv	0.05	5.0	0.126285	0.904515	0.157085	0.992973	2	0.263383	0.408324	0.369751	-0.04358	-0.04358	0.78261	0.74118	0.03462	0.00461	0.01609
G_r071_indel_0p1pct	71	indel	0.001	0.1	0.005832	0.998137	0.0098	0.999926	0	0.030628	0.004475		-0.00081	-0.00081	0.0	0.01176	0.00058	0.0	0.00036
G_r071_indel_0p5pct	71	indel	0.005	0.5	0.018722	0.991276	0.028721	0.99964	2	0.07072	0.013525		-0.00381	-0.00381	0.0	-0.03529	0.00216	0.0	-0.00107
G_r071_indel_1pct	71	indel	0.01	1.0	0.030422	0.983332	0.044177	0.999218	3	0.09886	0.09697		-0.0073	-0.0073	0.17391	0.18824	0.00418	0.00102	0.00429
G_r071_indel_2pct	71	indel	0.02	2.0	0.054101	0.965006	0.073208	0.998086	7	0.153361	0.193551		-0.01547	-0.01547	0.3913	0.32941	0.00858	0.0023	0.0068
G_r071_indel_5pct	71	indel	0.05	5.0	0.10817	0.92028	0.13662	0.994134	6	0.241433	0.269393		-0.03608	-0.03608	0.52174	0.48235	0.02025	0.00307	0.01038
G_r071_chimera_5pct	71	chimera	0.05	5.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r071_chimera_10pct	71	chimera	0.1	10.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r071_chimera_20pct	71	chimera	0.2	20.0	0.0	1.0	0.0	1.0	0	0.0	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r071_chimera_40pct	71	chimera	0.4	40.0	0.0	1.000077	7.7e-05	1.0	0	0.0015	1.8e-05		3e-05	3e-05	0.0	0.0	0.0	0.0	0.0
G_r071_uneven_coverage_5pct	71	uneven_coverage	0.05	5.0	0.0	1.053143	0.053143	0.99974	0	0.068126	0.014961		0.02249	0.02249	0.0	0.02353	-0.00116	0.0	0.00071
G_r071_uneven_coverage_10pct	71	uneven_coverage	0.1	10.0	0.0	1.101804	0.101804	0.999017	0	0.1248	0.022977		0.0421	0.0421	0.0	0.01176	-0.0034	0.0	0.00036
G_r071_uneven_coverage_20pct	71	uneven_coverage	0.2	20.0	0.0	1.207024	0.207024	0.998754	0	0.209609	0.051205		0.08172	0.08172	0.0	0.07059	-0.00339	0.0	0.00214
G_r071_uneven_coverage_40pct	71	uneven_coverage	0.4	40.0	0.0	1.395362	0.395362	0.996677	0	0.366899	0.085137		0.14469	0.14469	0.0	0.09412	-0.00177	0.0	0.00286
G_r072_substitution_0p1pct	72	substitution	0.001	0.1	0.006398	0.997407	0.010203	0.999955	7	0.053346	0.104825	0.008964	-0.00113	-0.00113	0.26087	0.09412	0.0014	0.00154	0.00099
G_r072_substitution_0p5pct	72	substitution	0.005	0.5	0.02125	0.988808	0.031309	0.999724	25	0.121414	0.666344	0.04411	-0.00489	-0.00489	1.69565	0.48235	0.00702	0.00999	0.00218
G_r072_substitution_1pct	72	substitution	0.01	1.0	0.03657	0.978189	0.051329	0.999413	55	0.18221	1.478573	0.086483	-0.00958	-0.00958	3.69565	1.28235	0.01278	0.02177	0.01219
G_r072_substitution_2pct	72	substitution	0.02	2.0	0.064108	0.957108	0.085324	0.99862	76	0.266409	2.640678	0.166252	-0.01904	-0.01904	6.34783	2.91765	0.02604	0.03739	0.04373
G_r072_substitution_5pct	72	substitution	0.05	5.0	0.137994	0.896834	0.172822	0.994854	131	0.409608	4.468012	0.369751	-0.04729	-0.04729	10.47826	5.47059	0.06213	0.06172	0.09219
G_r072_substitution_titv_0p1pct	72	substitution_titv	0.001	0.1	0.006233	0.99815	0.010617	0.999948	10	0.063262	0.299129	0.008964	-0.0008	-0.0008	0.78261	0.11765	0.0018	0.00461	-0.00241
G_r072_substitution_titv_0p5pct	72	substitution_titv	0.005	0.5	0.020893	0.989783	0.031569	0.999727	44	0.131937	0.545806	0.04411	-0.00446	-0.00446	1.21739	0.77647	0.00711	0.00717	0.01556
G_r072_substitution_titv_1pct	72	substitution_titv	0.01	1.0	0.036488	0.979288	0.052264	0.999366	57	0.187226	1.687975	0.086483	-0.00909	-0.00909	4.08696	1.8	0.01367	0.02407	0.02579
G_r072_substitution_titv_2pct	72	substitution_titv	0.02	2.0	0.063589	0.959599	0.086778	0.998314	99	0.268422	2.814749	0.166252	-0.01791	-0.01791	6.82609	2.97647	0.02906	0.0402	0.04181
G_r072_substitution_titv_5pct	72	substitution_titv	0.05	5.0	0.134843	0.903864	0.17355	0.99409	139	0.422943	5.009199	0.369751	-0.0439	-0.0439	12.0	5.62353	0.06595	0.07068	0.08487
G_r072_indel_0p1pct	72	indel	0.001	0.1	0.004961	0.998674	0.008596	0.999961	3	0.048818	0.220199		-0.00058	-0.00058	0.56522	0.14118	0.00093	0.00333	9e-05
G_r072_indel_0p5pct	72	indel	0.005	0.5	0.018329	0.990497	0.027155	0.999793	24	0.110495	0.436267		-0.00415	-0.00415	1.08696	0.38824	0.00326	0.0064	0.00397
G_r072_indel_1pct	72	indel	0.01	1.0	0.030663	0.981954	0.04328	0.999558	59	0.163321	0.913988		-0.00791	-0.00791	2.17391	1.05882	0.0061	0.0128	0.01708
G_r072_indel_2pct	72	indel	0.02	2.0	0.053021	0.964758	0.0708	0.998955	101	0.230426	1.460448		-0.01558	-0.01558	3.47826	1.68235	0.01129	0.02049	0.02685
G_r072_indel_5pct	72	indel	0.05	5.0	0.111136	0.917727	0.14	0.996463	145	0.361281	3.069678		-0.03729	-0.03729	7.3913	3.36471	0.02581	0.04353	0.04974
G_r072_chimera_5pct	72	chimera	0.05	5.0	0.0	1.000003	3e-06	1.0	0	0.000595	1e-06		0.0	0.0	0.0	0.0	0.0	0.0	0.0
G_r072_chimera_10pct	72	chimera	0.1	10.0	0.0	1.000011	1.1e-05	1.0	0	0.005105	0.00445		0.0	1e-05	0.0	0.01177	2e-05	0.0	0.00038
G_r072_chimera_20pct	72	chimera	0.2	20.0	0.0	1.000034	3.4e-05	1.0	0	0.004996	0.00445		1e-05	1e-05	0.0	0.01177	2e-05	0.0	0.00038
G_r072_chimera_40pct	72	chimera	0.4	40.0	0.0	1.000031	3.1e-05	1.0	0	0.002549	9e-06		1e-05	1e-05	0.0	0.0	1e-05	0.0	0.0
G_r072_uneven_coverage_5pct	72	uneven_coverage	0.05	5.0	0.0	1.049706	0.049706	0.999819	0	0.095529	0.476179		0.02107	0.02107	0.0	1.25883	0.0025	0.0	0.04109
G_r072_uneven_coverage_10pct	72	uneven_coverage	0.1	10.0	0.0	1.103364	0.103364	0.999661	0	0.112254	0.066353		0.04272	0.04272	0.0	0.16471	-0.00342	0.0	0.00538
G_r072_uneven_coverage_20pct	72	uneven_coverage	0.2	20.0	0.0	1.20056	0.20056	0.999208	0	0.188357	0.157147		0.07938	0.07938	0.0	0.4	-0.00948	0.0	0.01306
