tier	group_key	draft_accession	complete_accession	organism	group	species_taxid	strain	draft_level	complete_level	draft_biosample	complete_biosample	draft_contigs	complete_contigs	draft_bp	complete_bp	size_ratio_draft_over_complete	draft_gc	complete_gc	draft_excluded_from_refseq	complete_excluded_from_refseq	draft_submitter	complete_submitter	draft_release_date	complete_release_date	n_complete_in_group	n_draft_in_group	draft_ftp	complete_ftp
same_biosample	SAMEA114644629	GCA_979019155.1	GCA_979020235.1	Philodromus dispar	invertebrate	1155754	na	Scaffold	Chromosome	SAMEA114644629	SAMEA114644629	486	451	1907282286	2188335383	0.8716	31.500000	31.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/019/155/GCA_979019155.1_qqPhiDisp1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/020/235/GCA_979020235.1_qqPhiDisp1.hap1.1/
same_biosample	SAMEA118768226	GCA_979241635.1	GCA_979242405.1	Caryocolum tricolorella	invertebrate	2561066	na	Scaffold	Chromosome	SAMEA118768226	SAMEA118768226	177	99	565716538	562251594	1.0062	39.000000	39.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/241/635/GCA_979241635.1_ilCarTric1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/242/405/GCA_979242405.1_ilCarTric1.hap1.1/
same_biosample	SAMEA112221779	GCA_979299855.1	GCA_979300175.1	Chrysolina herbacea	invertebrate	75521	na	Scaffold	Chromosome	SAMEA112221779	SAMEA112221779	1970	1915	1204851667	1277230547	0.9433	36.500000	36.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/299/855/GCA_979299855.1_icChrHerb2.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/300/175/GCA_979300175.1_icChrHerb2.hap1.1/
same_biosample	SAMEA111463890	GCA_979321875.1	GCA_979329905.1	Caenorhabditis sp. BRC20494	invertebrate	2883083	na	Contig	Chromosome	SAMEA111463890	SAMEA111463890	234	27	19249682	89602452	0.2148	41.000000	41.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-11	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/321/875/GCA_979321875.1_nxCaeSpeg1.1_alternate_haplotype/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/329/905/GCA_979329905.1_nxCaeSpeg1.1/
same_biosample	SAMEA114644417	GCA_979322485.1	GCA_979321995.1	Acericerus heydenii	invertebrate	2886814	na	Scaffold	Chromosome	SAMEA114644417	SAMEA114644417	3096	370	1573390681	1745744753	0.9013	38.500000	38.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/322/485/GCA_979322485.1_ihAceHeyd1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/321/995/GCA_979321995.1_ihAceHeyd1.hap1.1/
same_biosample	SAMEA116117122	GCA_979322015.1	GCA_979322105.1	Mythimna pudorina	invertebrate	987987	na	Scaffold	Chromosome	SAMEA116117122	SAMEA116117122	115	125	856263832	853219856	1.0036	39.000000	39.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/322/015/GCA_979322015.1_ilMytPudo1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/322/105/GCA_979322105.1_ilMytPudo1.hap1.1/
same_biosample	SAMEA118256904	GCA_979326635.1	GCA_979322185.1	Aphelia viburniana	invertebrate	1594235	na	Scaffold	Chromosome	SAMEA118256904	SAMEA118256904	79	95	413017084	485232100	0.8512	38.000000	38.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/326/635/GCA_979326635.1_ilAphVibr1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/322/185/GCA_979322185.1_ilAphVibr1.hap1.1/
same_biosample	SAMEA117571160	GCA_979326645.1	GCA_979322825.1	Cicada orni	invertebrate	134416	na	Scaffold	Chromosome	SAMEA117571160	SAMEA117571160	2932	3707	4617614646	4991566508	0.9251	34.500000	34.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/326/645/GCA_979326645.1_ihCicOrni1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/322/825/GCA_979322825.1_ihCicOrni1.hap1.1/
same_biosample	SAMEA118257099	GCA_979326685.1	GCA_979326695.1	Delplanqueia inscriptella	invertebrate	1870621	na	Scaffold	Chromosome	SAMEA118257099	SAMEA118257099	1501	162	703159453	697643016	1.0079	37.000000	37.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-14	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/326/685/GCA_979326685.1_ilDelInsc2.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/326/695/GCA_979326695.1_ilDelInsc2.hap1.1/
same_biosample	SAMEA114644713	GCA_979468145.1	GCA_979463655.1	Delia radicum	invertebrate	30064	na	Scaffold	Chromosome	SAMEA114644713	SAMEA114644713	676	611	1258764008	1264219263	0.9957	29.500000	29.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/468/145/GCA_979468145.1_idDelRadi1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/463/655/GCA_979463655.1_idDelRadi1.hap1.1/
same_biosample	SAMEA117393378	GCA_979467705.1	GCA_979468125.1	Velamysta pupilla	invertebrate	304570	na	Scaffold	Chromosome	SAMEA117393378	SAMEA117393378	367	527	335423018	339164476	0.9890	31.000000	31.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/467/705/GCA_979467705.1_ilVelPupi1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/468/125/GCA_979468125.1_ilVelPupi1.hap1.1/
same_biosample	SAMEA118260995	GCA_979468225.1	GCA_979468215.1	Melitaea britomartis	invertebrate	113332	na	Scaffold	Chromosome	SAMEA118260995	SAMEA118260995	160	142	628364694	629453195	0.9983	35.000000	35.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/468/225/GCA_979468225.1_ilMelBrit1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/468/215/GCA_979468215.1_ilMelBrit1.hap1.1/
same_biosample	SAMEA114644754	GCA_979606525.1	GCA_979606585.1	Coelostoma orbiculare	invertebrate	290652	na	Scaffold	Chromosome	SAMEA114644754	SAMEA114644754	5016	5264	729108772	750994069	0.9709	36.500000	36.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/606/525/GCA_979606525.1_icCoeOrbi2.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/606/585/GCA_979606585.1_icCoeOrbi2.hap1.1/
same_biosample	SAMEA10978723	GCA_979606565.1	GCA_979606595.1	Rhamphomyia sulcata	invertebrate	1403681	na	Scaffold	Chromosome	SAMEA10978723	SAMEA10978723	970	1023	409801189	366978362	1.1167	26.000000	26.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/606/565/GCA_979606565.1_idRhaSulc1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/606/595/GCA_979606595.1_idRhaSulc1.hap1.1/
same_biosample	SAMEA117574092	GCA_979608625.1	GCA_979608545.1	Acleris maccana	invertebrate	1195446	na	Scaffold	Chromosome	SAMEA117574092	SAMEA117574092	206	253	487951209	642904410	0.7590	37.500000	37.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/608/625/GCA_979608625.1_ilAclMacc1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/608/545/GCA_979608545.1_ilAclMacc1.hap1.1/
same_biosample	SAMEA118540169	GCA_979608685.1	GCA_979610145.1	Anarta trifolii	invertebrate	987454	na	Scaffold	Chromosome	SAMEA118540169	SAMEA118540169	571	562	633108949	633979078	0.9986	38.000000	38.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-19	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/608/685/GCA_979608685.1_ilAnaTrif1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/610/145/GCA_979610145.1_ilAnaTrif1.hap1.1/
same_biosample	SAMEA112232829	GCA_979610165.1	GCA_979610265.1	Gasteruption assectator	invertebrate	1473642	na	Scaffold	Chromosome	SAMEA112232829	SAMEA112232829	607	856	264704086	316231448	0.8371	37.000000	38.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/610/165/GCA_979610165.1_iyGasAsse1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/610/265/GCA_979610265.1_iyGasAsse1.hap1.1/
same_biosample	SAMEA7520207	GCA_979843775.1	GCA_979846555.1	Oedemera lurida	invertebrate	1553597	na	Scaffold	Chromosome	SAMEA7520207	SAMEA7520207	2898	1272	1225280344	1284756331	0.9537	39.000000	39.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-27	2026-02-27	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/843/775/GCA_979843775.1_icOedLuri2.1_alternate_haplotype/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/979/846/555/GCA_979846555.1_icOedLuri2.1/
same_biosample	SAMEA116354093	GCA_980249335.1	GCA_980249045.1	Acleris lorquiniana	invertebrate	758712	na	Scaffold	Chromosome	SAMEA116354093	SAMEA116354093	64	101	479054549	591274584	0.8102	37.000000	37.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-20	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/249/335/GCA_980249335.1_ilAclLorq1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/249/045/GCA_980249045.1_ilAclLorq1.hap1.1/
same_biosample	SAMEA114298640	GCA_980251185.1	GCA_980250545.1	Raja montagui	vertebrate_other	27588	na	Scaffold	Chromosome	SAMEA114298640	SAMEA114298640	6791	7571	2769174886	2761506678	1.0028	44.500000	44.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/251/185/GCA_980251185.1_sRajMon1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/250/545/GCA_980250545.1_sRajMon1.hap1.1/
same_biosample	SAMEA112232653	GCA_980251295.1	GCA_980253055.1	Podagrica fuscicornis	invertebrate	1425595	na	Contig	Chromosome	SAMEA112232653	SAMEA112232653	44851	1599	1915280145	1948969579	0.9827	33.500000	33.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/251/295/GCA_980251295.1_icPodFusc4.1_alternate_haplotype/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/253/055/GCA_980253055.1_icPodFusc4.1/
same_biosample	SAMEA115715125	GCA_980432155.1	GCA_980434695.1	Raja clavata	vertebrate_other	7781	na	Scaffold	Chromosome	SAMEA115715125	SAMEA115715125	5935	4526	2829124408	2720684976	1.0399	44.500000	44.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/432/155/GCA_980432155.1_sRajCla2.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/434/695/GCA_980434695.1_sRajCla2.hap1.1/
same_biosample	SAMEA118768189	GCA_980433225.1	GCA_980434415.1	Sitochroa palealis	invertebrate	1720755	na	Scaffold	Chromosome	SAMEA118768189	SAMEA118768189	79	98	432012370	477872967	0.9040	37.500000	37.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-20	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/433/225/GCA_980433225.1_ilSitPale2.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/434/415/GCA_980434415.1_ilSitPale2.hap1.1/
same_biosample	SAMEA8562044	GCA_980434565.1	GCA_980434285.1	Pleurotus eryngii	fungi	5323	na	Scaffold	Chromosome	SAMEA8562044	SAMEA8562044	239	79	51479285	48997223	1.0507	49.500000	49.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-20	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/434/565/GCA_980434565.1_gfPleEryn1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/434/285/GCA_980434285.1_gfPleEryn1.hap1.1/
same_biosample	SAMEA115792976	GCA_980434405.1	GCA_980434355.1	Leia fascipennis	invertebrate	2948972	na	Scaffold	Chromosome	SAMEA115792976	SAMEA115792976	164	384	463600069	518782247	0.8936	31.000000	31.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/434/405/GCA_980434405.1_idLeiFasc1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/434/355/GCA_980434355.1_idLeiFasc1.hap1.1/
same_biosample	SAMEA116354043	GCA_980434555.1	GCA_980434365.1	Galerucella sagittariae	invertebrate	227477	na	Scaffold	Chromosome	SAMEA116354043	SAMEA116354043	304	510	335284639	387450895	0.8654	33.500000	33.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/434/555/GCA_980434555.1_icGalSagi1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/434/365/GCA_980434365.1_icGalSagi1.hap1.1/
same_biosample	SAMEA112964362	GCA_980608925.1	GCA_980608935.1	Ethiromyia chalybea	invertebrate	574927	na	Scaffold	Chromosome	SAMEA112964362	SAMEA112964362	1753	1882	856536125	900058216	0.9516	25.500000	25.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/608/925/GCA_980608925.1_idEthChal1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/608/935/GCA_980608935.1_idEthChal1.hap1.1/
same_biosample	SAMEA115574524	GCA_980747085.1	GCA_980746795.1	Phyllobius pyri	invertebrate	202125	na	Scaffold	Chromosome	SAMEA115574524	SAMEA115574524	2529	83	760756891	748107209	1.0169	32.500000	32.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/747/085/GCA_980747085.1_icPhyPyri4.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/746/795/GCA_980746795.1_icPhyPyri4.hap1.1/
same_biosample	SAMEA114644796	GCA_980748735.1	GCA_980748365.1	Bombylius minor	invertebrate	2881620	na	Scaffold	Chromosome	SAMEA114644796	SAMEA114644796	117	142	215162664	213549926	1.0076	25.000000	25.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/748/735/GCA_980748735.1_idBomMino1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/748/365/GCA_980748365.1_idBomMino1.hap1.1/
same_biosample	SAMEA110449834	GCA_980751085.1	GCA_980750685.1	Diazona violacea	invertebrate	2930585	na	Scaffold	Chromosome	SAMEA110449834	SAMEA110449834	391	403	155048726	152917314	1.0139	37.500000	37.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-22	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/751/085/GCA_980751085.1_kaDiaViol1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/750/685/GCA_980750685.1_kaDiaViol1.hap1.1/
same_biosample	SAMEA115793194	GCA_980884095.1	GCA_980885375.1	Rymosia fasciata	invertebrate	1601829	na	Scaffold	Chromosome	SAMEA115793194	SAMEA115793194	323	344	210880092	232028827	0.9089	44.500000	44.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/884/095/GCA_980884095.1_idRymFasc1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/885/375/GCA_980885375.1_idRymFasc1.hap1.1/
same_biosample	SAMEA118768114	GCA_980886635.1	GCA_980885545.1	Hellinsia carphodactyla	invertebrate	1660649	na	Scaffold	Chromosome	SAMEA118768114	SAMEA118768114	297	294	502053332	536750828	0.9354	35.500000	35.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/886/635/GCA_980886635.1_ilHelCarp3.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/885/545/GCA_980885545.1_ilHelCarp3.hap1.1/
same_biosample	SAMEA113425414	GCA_980886665.1	GCA_980886745.1	Crossocerus annulipes	invertebrate	1830362	na	Scaffold	Chromosome	SAMEA113425414	SAMEA113425414	1805	1229	317611178	234658017	1.3535	45.500000	46.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/886/665/GCA_980886665.1_iyCroAnnu1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/980/886/745/GCA_980886745.1_iyCroAnnu1.hap1.1/
same_biosample	SAMEA115106914	GCA_981110325.1	GCA_981110275.1	Corella parallelogramma	invertebrate	2980201	na	Scaffold	Chromosome	SAMEA115106914	SAMEA115106914	395	335	141843330	132676056	1.0691	35.500000	33.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/110/325/GCA_981110325.1_kaCorPara1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/110/275/GCA_981110275.1_kaCorPara1.hap1.1/
same_biosample	SAMEA114438372	GCA_981124795.1	GCA_981111525.1	Orchesella cincta	invertebrate	48709	na	Scaffold	Chromosome	SAMEA114438372	SAMEA114438372	2306	218	282687258	296666506	0.9529	37.000000	36.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	na	na
same_biosample	SAMEA113940521	GCA_981115655.1	GCA_981112785.1	Lactarius pubescens	fungi	152943	na	Scaffold	Chromosome	SAMEA113940521	SAMEA113940521	167	177	60472488	66272693	0.9125	52.000000	52.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/115/655/GCA_981115655.1_gfLacPube1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/112/785/GCA_981112785.1_gfLacPube1.hap1.1/
same_biosample	SAMEA112221827	GCA_981113445.1	GCA_981124135.1	Collyria trichophthalma	invertebrate	979939	na	Contig	Chromosome	SAMEA112221827	SAMEA112221827	1954	140	240564753	218635155	1.1003	39.000000	38.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/113/445/GCA_981113445.1_iyColTric1.1_alternate_haplotype/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/124/135/GCA_981124135.1_iyColTric1.1/
same_biosample	SAMEA118559671	GCA_981113455.1	GCA_981124155.1	Barichneumon chionomus	invertebrate	3402469	na	Scaffold	Chromosome	SAMEA118559671	SAMEA118559671	153	142	270088263	262004332	1.0309	44.000000	44.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/113/455/GCA_981113455.1_iyBarChio1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/124/155/GCA_981124155.1_iyBarChio1.hap1.1/
same_biosample	SAMEA14448444	GCA_981121235.1	GCA_981115235.1	Tetanocera arrogans	invertebrate	320960	na	Scaffold	Chromosome	SAMEA14448444	SAMEA14448444	8347	1024	1153852990	1093975263	1.0547	34.500000	34.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/121/235/GCA_981121235.1_idTetArro1.1_alternate_haplotype/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/115/235/GCA_981115235.1_idTetArro1.1/
same_biosample	SAMEA113425708	GCA_981126295.1	GCA_981126395.1	Ormyrus nitidulus	invertebrate	591002	na	Scaffold	Chromosome	SAMEA113425708	SAMEA113425708	2418	2527	492421698	460983707	1.0682	37.500000	37.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/126/295/GCA_981126295.1_iyOrmNiti2.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/126/395/GCA_981126395.1_iyOrmNiti2.hap1.1/
same_biosample	SAMEA114644847	GCA_981264515.1	GCA_981259235.1	Scotophaeus blackwalli	invertebrate	1926223	na	Scaffold	Chromosome	SAMEA114644847	SAMEA114644847	367	405	1023870789	1214177212	0.8433	32.000000	32.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/264/515/GCA_981264515.1_qqScoBlac1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/259/235/GCA_981259235.1_qqScoBlac1.hap1.1/
same_biosample	SAMEA117548138	GCA_981264405.1	GCA_981261845.1	Caenorhabditis portoensis	invertebrate	1094334	na	Scaffold	Chromosome	SAMEA117548138	SAMEA117548138	1896	36	82746299	171758850	0.4818	35.000000	35.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/264/405/GCA_981264405.1_nxCaePort1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/261/845/GCA_981261845.1_nxCaePort1.hap1.1/
same_biosample	SAMEA115792958	GCA_981263005.1	GCA_981263315.1	Mycetophila fungorum	invertebrate	397147	na	Scaffold	Chromosome	SAMEA115792958	SAMEA115792958	208	615	165635505	210856961	0.7855	43.500000	43.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/263/005/GCA_981263005.1_idMycFung1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/263/315/GCA_981263315.1_idMycFung1.hap1.1/
same_biosample	SAMEA7701312	GCA_981314885.1	GCA_981319805.1	Scythropia crataegella	invertebrate	753227	na	Scaffold	Chromosome	SAMEA7701312	SAMEA7701312	9242	1007	316455840	605760889	0.5224	36.000000	35.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/314/885/GCA_981314885.1_ilScyCrat1.1_alternate_haplotype/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/319/805/GCA_981319805.1_ilScyCrat1.1/
same_biosample	SAMEA117548141	GCA_981319255.1	GCA_981319295.1	Caenorhabditis sp. 25 ZF1457	invertebrate	3115683	na	Scaffold	Chromosome	SAMEA117548141	SAMEA117548141	1491	66	40248303	82325789	0.4889	41.000000	40.500000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-02-28	2026-02-28	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/319/255/GCA_981319255.1_nxCaeSpek1.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/319/295/GCA_981319295.1_nxCaeSpek1.hap1.1/
same_biosample	SAMEA7520003	GCA_981405615.1	GCA_981400805.1	Pisaura mirabilis	invertebrate	1155755	na	Scaffold	Chromosome	SAMEA7520003	SAMEA7520003	3404	168	2168817649	2137907291	1.0145	33.000000	33.000000	na	na	WELLCOME SANGER INSTITUTE	WELLCOME SANGER INSTITUTE	2026-03-02	2026-03-01	1	1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/405/615/GCA_981405615.1_qqPisMira2.hap2.1/	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/981/400/805/GCA_981400805.1_qqPisMira2.hap1.1/
