draft_accession	complete_accession	status	draft_bp	draft_contigs	draft_n50	ref_bp	ref_seqs	covered_ref_bp	aligned_draft_bp	unaligned_draft_bp	true_completeness	true_contamination_upper	organism	group	species_taxid	strain	draft_level	complete_level	draft_biosample	draft_excluded_from_refseq	size_ratio_draft_over_complete
GCA_052861415.1	GCA_055394555.1	ok	2902100.0	51.0	113658.0	2883683.0	2.0	2841748.0	2901114.0	986.0	98.545783	0.034192	Staphylococcus aureus	bacteria	1280	strain=M-19-13	Contig	Complete Genome	SAMD00888980	from large multi-isolate project	1.0064
GCA_052861235.1	GCA_055394105.1	ok	2821042.0	42.0	165208.0	2822363.0	1.0	2776537.0	2820174.0	868.0	98.376325	0.030754	Staphylococcus aureus	bacteria	1280	strain=M-19-410	Contig	Complete Genome	SAMD00888991	from large multi-isolate project	0.9995
GCA_052861595.1	GCA_055394755.1	ok	2903384.0	44.0	165141.0	2886451.0	2.0	2836489.0	2902462.0	922.0	98.269085	0.031942	Staphylococcus aureus	bacteria	1280	strain=M-18-592	Contig	Complete Genome	SAMD00888969	from large multi-isolate project	1.0059
GCA_052861895.1	GCA_055395395.1	ok	2964566.0	40.0	169058.0	2880397.0	3.0	2839948.0	2963767.0	799.0	98.595714	0.027739	Staphylococcus aureus	bacteria	1280	strain=M-18-227	Contig	Complete Genome	SAMD00888952	from large multi-isolate project	1.0292
GCA_052860935.1	GCA_055393695.1	ok	2873055.0	36.0	267353.0	2865975.0	2.0	2831209.0	2872246.0	809.0	98.78694	0.028228	Staphylococcus aureus	bacteria	1280	strain=M-19-1065	Contig	Complete Genome	SAMD00889006	from large multi-isolate project	1.0025
GCA_052862665.1	GCA_055395785.1	ok	2912486.0	55.0	157658.0	2807440.0	1.0	2758660.0	2911334.0	1152.0	98.262474	0.041034	Staphylococcus aureus	bacteria	1280	strain=M-16-1100	Contig	Complete Genome	SAMD00888908	from large multi-isolate project	1.0374
GCA_052863795.1	GCA_055396615.1	ok	2855183.0	35.0	116099.0	2792239.0	1.0	2750883.0	2854522.0	661.0	98.518895	0.023673	Staphylococcus aureus	bacteria	1280	strain=M-15-490	Contig	Complete Genome	SAMD00888852	from large multi-isolate project	1.0225
GCA_052943415.1	GCA_053309395.1	ok	4759353.0	167.0	167159.0	4806335.0	3.0	4740469.0	4750948.0	8405.0	98.6296	0.174873	Escherichia coli	bacteria	562	strain=IAL7254	Scaffold	Complete Genome	SAMN50191066	na	0.9902
GCA_053168155.1	GCA_050572375.1	ok	5011941.0	78.0	284783.0	5065120.0	6.0	5008468.0	5010356.0	1585.0	98.881527	0.031292	Enterobacter hormaechei subsp. xiangfangensis	bacteria	158836	strain=120030	Contig	Complete Genome	SAMN38505510	from large multi-isolate project	0.9895
GCA_054501635.1	GCA_054720965.1	ok	5196873.0	128.0	214388.0	5296275.0	3.0	5185877.0	5194543.0	2330.0	97.915554	0.043993	Escherichia coli	bacteria	562	GIMC1410:G-002-25	Contig	Complete Genome	SAMN54623321	from large multi-isolate project	0.9812
GCA_054501655.1	GCA_054720765.1	ok	5303673.0	125.0	169029.0	5410764.0	7.0	5281168.0	5299233.0	4440.0	97.604848	0.082059	Escherichia coli	bacteria	562	GIMC1409:EC_VCMCH3-12	Contig	Complete Genome	SAMN54623320	from large multi-isolate project	0.9802
GCA_055046275.1	GCA_978018475.1	ok	5453630.0	32.0	370894.0	5339968.0	1.0	5287656.0	5453047.0	583.0	99.020369	0.010918	Klebsiella pneumoniae	bacteria	573	TUM6666	Contig	Complete Genome	SAMEA119513748	from large multi-isolate project	1.0213
GCA_055046475.1	GCA_978018485.1	ok	5395324.0	39.0	368046.0	5300946.0	1.0	5241311.0	5394629.0	695.0	98.875012	0.013111	Klebsiella pneumoniae	bacteria	573	SB148	Contig	Complete Genome	SAMEA119513739	from large multi-isolate project	1.0178
GCA_901212635.1	GCA_900795095.1	ok	2114373.0	33.0	146548.0	2107778.0	1.0	2062858.0	2111778.0	2595.0	97.868846	0.123115	Streptococcus pneumoniae	bacteria	1313	strain=GPSC65 substr. ST2053	Scaffold	Chromosome	SAMEA2341240	from large multi-isolate project	1.0031
GCA_900156145.1	GCA_003815915.1	ok	4214843.0	35.0	271037.0	4253895.0	1.0	4202173.0	4214210.0	633.0	98.784126	0.01488	Chryseobacterium indoltheticum	bacteria	254	strain=ATCC 27950	Scaffold	Complete Genome	SAMN05421682	na	0.9908
GCA_901213345.1	GCA_900692685.1	ok	2068127.0	29.0	149434.0	2061600.0	1.0	2060986.0	2065820.0	2307.0	99.970217	0.111903	Streptococcus pneumoniae	bacteria	1313	strain=GPSC33 substr. ST4088	Scaffold	Chromosome	SAMEA2434444	from large multi-isolate project	1.0032
GCA_901213685.1	GCA_900692595.1	ok	2055530.0	27.0	124884.0	2053788.0	1.0	2048213.0	2054854.0	676.0	99.72855	0.032915	Streptococcus pneumoniae	bacteria	1313	strain=GPSC32 substr. ST2178	Scaffold	Chromosome	SAMEA2203271	from large multi-isolate project	1.0008
GCA_901214455.1	GCA_900692605.1	ok	2184481.0	63.0	67482.0	2176450.0	1.0	2174950.0	2180168.0	4313.0	99.93108	0.198167	Streptococcus pneumoniae	bacteria	1313	strain=GPSC38 substr. ST310	Scaffold	Chromosome	SAMEA2203380	from large multi-isolate project	1.0037
GCA_901214505.1	GCA_900692695.1	ok	2005789.0	24.0	201984.0	2001396.0	1.0	1981927.0	2004710.0	1079.0	99.027229	0.053912	Streptococcus pneumoniae	bacteria	1313	strain=GPSC41 substr. ST1094	Scaffold	Chromosome	SAMEA2434479	from large multi-isolate project	1.0022
GCA_901215315.1	GCA_900692715.1	ok	2053624.0	23.0	220854.0	2047964.0	1.0	2046559.0	2051018.0	2606.0	99.931395	0.127248	Streptococcus pneumoniae	bacteria	1313	strain=GPSC70 substr. ST1221	Scaffold	Chromosome	SAMEA2434504	from large multi-isolate project	1.0028
GCA_900156585.1	GCA_003815775.1	ok	5268044.0	22.0	553821.0	4890621.0	2.0	4847082.0	5226738.0	41306.0	99.109745	0.844596	Chryseobacterium joostei	bacteria	112234	strain=DSM 16927	Scaffold	Complete Genome	SAMN05421768	na	1.0772
GCA_901215545.1	GCA_900795115.1	ok	2149381.0	32.0	120622.0	2143696.0	1.0	2127941.0	2147234.0	2147.0	99.265054	0.100154	Streptococcus pneumoniae	bacteria	1313	strain=GPSC54 substr. ST10688	Scaffold	Chromosome	SAMEA2434511	from large multi-isolate project	1.0027
GCA_901217055.1	GCA_900692765.1	ok	2112425.0	27.0	184182.0	2107041.0	1.0	2102448.0	2109146.0	3279.0	99.782017	0.155621	Streptococcus pneumoniae	bacteria	1313	strain=GPSC17 substr. ST2062	Scaffold	Chromosome	SAMEA2434561	from large multi-isolate project	1.0026
GCA_901218315.1	GCA_900692785.1	ok	2105713.0	33.0	207060.0	2103862.0	1.0	2103425.0	2104965.0	748.0	99.979229	0.035554	Streptococcus pneumoniae	bacteria	1313	strain=GPSC21 substr. ST10619	Scaffold	Chromosome	SAMEA2434610	from large multi-isolate project	1.0009
GCA_901217295.1	GCA_900692755.1	ok	2058530.0	38.0	120286.0	2052251.0	1.0	2050303.0	2056297.0	2233.0	99.90508	0.108807	Streptococcus pneumoniae	bacteria	1313	strain=GPSC34 substr. ST10697	Scaffold	Chromosome	SAMEA2434568	from large multi-isolate project	1.0031
GCA_901218355.1	GCA_900692555.1	ok	2071575.0	23.0	208859.0	2067311.0	1.0	2041989.0	2069730.0	1845.0	98.775124	0.089246	Streptococcus pneumoniae	bacteria	1313	strain=GPSC105 substr. ST5623	Scaffold	Chromosome	SAMEA2204055	from large multi-isolate project	1.0021
GCA_901219025.1	GCA_900692815.1	ok	2028055.0	24.0	270058.0	2025465.0	1.0	2022226.0	2026613.0	1442.0	99.840086	0.071194	Streptococcus pneumoniae	bacteria	1313	strain=GPSC52 substr. ST10702	Scaffold	Chromosome	SAMEA2434623	from large multi-isolate project	1.0013
GCA_901230675.1	GCA_900692645.1	ok	2088053.0	13.0	593585.0	2084323.0	1.0	2083582.0	2086758.0	1295.0	99.964449	0.06213	Streptococcus pneumoniae	bacteria	1313	strain=GPSC7 substr. ST33	Scaffold	Chromosome	SAMEA2336038	from large multi-isolate project	1.0018
GCA_901227525.1	GCA_900692875.1	ok	2065154.0	44.0	96568.0	2118612.0	1.0	2017350.0	2011081.0	54073.0	95.220361	2.552284	Streptococcus pneumoniae	bacteria	1313	strain=GPSC78 substr. ST5706	Scaffold	Chromosome	SAMEA3233395	from large multi-isolate project	0.9748
GCA_901225385.1	GCA_900692615.1	ok	2136629.0	35.0	132052.0	2129739.0	1.0	2129299.0	2134815.0	1814.0	99.97934	0.085175	Streptococcus pneumoniae	bacteria	1313	strain=GPSC94 substr. ST2174	Scaffold	Chromosome	SAMEA2203393	from large multi-isolate project	1.0032
GCA_901230775.1	GCA_900692625.1	ok	1991808.0	40.0	79284.0	1985764.0	1.0	1978396.0	1987792.0	4016.0	99.628959	0.20224	Streptococcus pneumoniae	bacteria	1313	strain=GPSC15 substr. ST191	Scaffold	Chromosome	SAMEA2148390	from large multi-isolate project	1.0030
GCA_901235875.1	GCA_900692675.1	ok	2060064.0	43.0	93361.0	2051563.0	1.0	2031535.0	2056728.0	3336.0	99.023769	0.162608	Streptococcus pneumoniae	bacteria	1313	strain=GPSC39 substr. ST124	Scaffold	Chromosome	SAMEA2145720	from large multi-isolate project	1.0041
GCA_901234765.1	GCA_900692485.1	ok	2096064.0	48.0	75413.0	2085600.0	1.0	2082943.0	2090968.0	5096.0	99.872603	0.244342	Streptococcus pneumoniae	bacteria	1313	strain=GPSC31 substr. ST227	Scaffold	Chromosome	SAMEA2146691	from large multi-isolate project	1.0050
GCA_901237145.1	GCA_900692705.1	ok	2167491.0	30.0	111256.0	2159185.0	1.0	2156588.0	2163325.0	4166.0	99.879723	0.192943	Streptococcus pneumoniae	bacteria	1313	strain=GPSC108 substr. ST9487	Scaffold	Chromosome	SAMEA2150192	from large multi-isolate project	1.0038
GCA_901237615.1	GCA_900692845.1	ok	2132474.0	42.0	102712.0	2120575.0	1.0	2110943.0	2128386.0	4088.0	99.545784	0.192778	Streptococcus pneumoniae	bacteria	1313	strain=GPSC103 substr. ST3407	Scaffold	Chromosome	SAMEA3233409	from large multi-isolate project	1.0056
GCA_901236345.1	GCA_900692635.1	ok	2110960.0	28.0	104322.0	2105198.0	1.0	2104116.0	2108796.0	2164.0	99.948603	0.102793	Streptococcus pneumoniae	bacteria	1313	strain=GPSC76 substr. ST1092	Scaffold	Chromosome	SAMEA2162916	from large multi-isolate project	1.0027
GCA_901240955.1	GCA_900692585.1	ok	2108068.0	35.0	113066.0	2103319.0	1.0	2101511.0	2105526.0	2542.0	99.914041	0.120857	Streptococcus pneumoniae	bacteria	1313	strain=GPSC11 substr. ST193	Scaffold	Chromosome	SAMEA2147627	from large multi-isolate project	1.0023
GCA_901246645.1	GCA_900692895.1	ok	2139251.0	28.0	239195.0	2107358.0	1.0	2063381.0	2134672.0	4579.0	97.913169	0.217286	Streptococcus pneumoniae	bacteria	1313	strain=GPSC80 substr. ST10618	Scaffold	Chromosome	SAMEA3381325	from large multi-isolate project	1.0151
GCA_901249975.1	GCA_900692735.1	ok	2114245.0	46.0	113389.0	2105368.0	1.0	2104079.0	2109378.0	4867.0	99.938776	0.231171	Streptococcus pneumoniae	bacteria	1313	strain=GPSC90 substr. ST8328	Scaffold	Chromosome	SAMEA2434829	from large multi-isolate project	1.0042
GCA_901261215.1	GCA_900692915.1	ok	2086673.0	17.0	431306.0	2079558.0	1.0	1974008.0	2086032.0	641.0	94.924402	0.030824	Streptococcus pneumoniae	bacteria	1313	strain=GPSC72 substr. ST11721	Scaffold	Chromosome	SAMEA3381491	from large multi-isolate project	1.0034
GCA_901253005.1	GCA_900692575.1	ok	2096466.0	32.0	160904.0	2091966.0	1.0	2090316.0	2095262.0	1204.0	99.921127	0.057554	Streptococcus pneumoniae	bacteria	1313	strain=GPSC115 substr. ST1662	Scaffold	Chromosome	SAMEA2204095	from large multi-isolate project	1.0022
GCA_901262215.1	GCA_900692745.1	ok	1995750.0	38.0	128191.0	1991784.0	1.0	1989097.0	1993819.0	1931.0	99.865096	0.096948	Streptococcus pneumoniae	bacteria	1313	strain=GPSC57 substr. ST10479	Scaffold	Chromosome	SAMEA2796698	from large multi-isolate project	1.0020
GCA_901273695.1	GCA_900692655.1	ok	2121470.0	42.0	127483.0	2114173.0	1.0	2112655.0	2119499.0	1971.0	99.928199	0.093228	Streptococcus pneumoniae	bacteria	1313	strain=GPSC30 substr. ST7055	Scaffold	Chromosome	SAMEA2341150	from large multi-isolate project	1.0035
GCA_901266255.1	GCA_900692565.1	ok	2095086.0	44.0	69556.0	2088058.0	1.0	2074927.0	2091529.0	3557.0	99.371138	0.17035	Streptococcus pneumoniae	bacteria	1313	strain=GPSC97 substr. ST376	Scaffold	Chromosome	SAMEA2157525	from large multi-isolate project	1.0034
GCA_901275775.1	GCA_900692955.1	ok	2235540.0	42.0	89673.0	2225788.0	1.0	2225293.0	2233539.0	2001.0	99.977761	0.089901	Streptococcus pneumoniae	bacteria	1313	strain=GPSC62 substr. ST913	Scaffold	Chromosome	SAMEA3381439	from large multi-isolate project	1.0044
GCA_901278015.1	GCA_900692775.1	ok	2085243.0	34.0	150875.0	2081497.0	1.0	2075136.0	2083421.0	1822.0	99.694403	0.087533	Streptococcus pneumoniae	bacteria	1313	strain=GPSC58 substr. ST5516	Scaffold	Chromosome	SAMEA2627289	from large multi-isolate project	1.0018
GCA_901284135.1	GCA_900795145.1	ok	2133955.0	25.0	122307.0	2133955.0	1.0	2133491.0	2133491.0	464.0	99.978256	0.021744	Streptococcus pneumoniae	bacteria	1313	strain=GPSC37 substr. ST2421	Scaffold	Chromosome	SAMEA2553885	from large multi-isolate project	1.0000
GCA_901285375.1	GCA_900693005.1	ok	2122822.0	21.0	267406.0	2121917.0	1.0	2121098.0	2122506.0	316.0	99.961403	0.014892	Streptococcus pneumoniae	bacteria	1313	strain=GPSC4 substr. ST200	Scaffold	Chromosome	SAMEA3431391	from large multi-isolate project	1.0004
GCA_901286665.1	GCA_900693045.1	ok	2027461.0	11.0	644206.0	2026174.0	1.0	2026022.0	2027265.0	196.0	99.992498	0.009673	Streptococcus pneumoniae	bacteria	1313	strain=GPSC43 substr. ST1263	Scaffold	Chromosome	SAMEA3431607	from large multi-isolate project	1.0006
GCA_901285285.1	GCA_900692975.1	ok	2062090.0	26.0	225627.0	2057382.0	1.0	2053237.0	2060591.0	1499.0	99.79853	0.07286	Streptococcus pneumoniae	bacteria	1313	strain=GPSC48 substr. ST1835	Contig	Chromosome	SAMEA3431383	from large multi-isolate project	1.0023
GCA_901288305.1	GCA_900795265.1	ok	1999844.0	17.0	513339.0	1995077.0	1.0	1994815.0	1998839.0	1005.0	99.986868	0.050374	Streptococcus pneumoniae	bacteria	1313	strain=GPSC56 substr. ST8672	Scaffold	Chromosome	SAMEA3389261	from large multi-isolate project	1.0024
GCA_901294355.1	GCA_900693055.1	ok	2122517.0	23.0	529225.0	2120740.0	1.0	2120398.0	2122070.0	447.0	99.983874	0.021078	Streptococcus pneumoniae	bacteria	1313	strain=GPSC18 substr. ST13	Contig	Complete Genome	SAMEA3714487	from large multi-isolate project	1.0008
GCA_901302175.1	GCA_900692885.1	ok	2137335.0	42.0	242068.0	2129170.0	1.0	2126015.0	2135667.0	1668.0	99.85182	0.07834	Streptococcus pneumoniae	bacteria	1313	strain=GPSC25 substr. ST8687	Contig	Chromosome	SAMEA3354357	from large multi-isolate project	1.0038
GCA_901296005.1	GCA_900693075.1	ok	2067449.0	22.0	459522.0	2066251.0	1.0	2065889.0	2067019.0	430.0	99.98248	0.020811	Streptococcus pneumoniae	bacteria	1313	strain=GPSC13 substr. ST473	Contig	Complete Genome	SAMEA3714520	from large multi-isolate project	1.0006
GCA_901301675.1	GCA_900692925.1	ok	2088443.0	30.0	196081.0	2082222.0	1.0	2071262.0	2086160.0	2283.0	99.473639	0.109642	Streptococcus pneumoniae	bacteria	1313	strain=GPSC40 substr. ST12162	Contig	Chromosome	SAMEA3390054	from large multi-isolate project	1.0030
GCA_901303505.1	GCA_900692965.1	ok	2108179.0	39.0	112905.0	2102932.0	1.0	2077630.0	2105984.0	2195.0	98.796823	0.104378	Streptococcus pneumoniae	bacteria	1313	strain=GPSC117 substr. ST6103	Scaffold	Chromosome	SAMEA3389940	from large multi-isolate project	1.0025
GCA_901302295.1	GCA_900795205.1	ok	2075234.0	23.0	249026.0	2074160.0	1.0	2073786.0	2074787.0	447.0	99.981969	0.021551	Streptococcus pneumoniae	bacteria	1313	strain=GPSC55 substr. ST3774	Contig	Complete Genome	SAMEA104035599	from large multi-isolate project	1.0005
GCA_901304305.1	GCA_900692985.1	ok	2109710.0	28.0	189308.0	2101669.0	1.0	2077731.0	2107533.0	2177.0	98.861	0.103584	Streptococcus pneumoniae	bacteria	1313	strain=GPSC91 substr. ST5079	Contig	Chromosome	SAMEA3389963	from large multi-isolate project	1.0038
GCA_901304185.1	GCA_900693115.1	ok	2127386.0	30.0	170166.0	2122938.0	1.0	2084949.0	2125228.0	2158.0	98.210546	0.101652	Streptococcus pneumoniae	bacteria	1313	strain=GPSC19 substr. ST1955	Scaffold	Chromosome	SAMEA3713964	from large multi-isolate project	1.0021
GCA_901305855.1	GCA_900795245.1	ok	2028300.0	37.0	125774.0	2022764.0	1.0	2022350.0	2026997.0	1303.0	99.979533	0.064417	Streptococcus pneumoniae	bacteria	1313	strain=GPSC51 substr. ST458	Contig	Chromosome	SAMEA3714019	from large multi-isolate project	1.0027
GCA_901304045.1	GCA_900693035.1	ok	2158671.0	39.0	144620.0	2154542.0	1.0	2152152.0	2157726.0	945.0	99.889072	0.043861	Streptococcus pneumoniae	bacteria	1313	strain=GPSC53 substr. ST847	Scaffold	Chromosome	SAMEA3713960	from large multi-isolate project	1.0019
GCA_901306525.1	GCA_900692855.1	ok	2106115.0	45.0	81500.0	2097910.0	1.0	2087933.0	2102447.0	3668.0	99.524431	0.174841	Streptococcus pneumoniae	bacteria	1313	strain=GPSC14 substr. ST242	Scaffold	Chromosome	SAMEA3175698	from large multi-isolate project	1.0039
GCA_901307305.1	GCA_900692905.1	ok	2070559.0	26.0	186486.0	2066149.0	1.0	2063561.0	2069407.0	1152.0	99.874743	0.055756	Streptococcus pneumoniae	bacteria	1313	strain=GPSC50 substr. ST1073	Scaffold	Chromosome	SAMEA3175709	from large multi-isolate project	1.0021
GCA_901307675.1	GCA_900692825.1	ok	2150928.0	19.0	221774.0	2147673.0	1.0	2147500.0	2149575.0	1353.0	99.991945	0.062998	Streptococcus pneumoniae	bacteria	1313	strain=GPSC20 substr. ST802	Scaffold	Chromosome	SAMEA3233211	from large multi-isolate project	1.0015
GCA_901308905.1	GCA_900795155.1	ok	1990231.0	22.0	236561.0	1986889.0	1.0	1979924.0	1988673.0	1558.0	99.649452	0.078414	Streptococcus pneumoniae	bacteria	1313	strain=GPSC61 substr. ST698	Scaffold	Chromosome	SAMEA3175728	from large multi-isolate project	1.0017
GCA_901311825.1	GCA_900692935.1	ok	2078872.0	22.0	400307.0	2074861.0	1.0	2074634.0	2078406.0	466.0	99.98906	0.022459	Streptococcus pneumoniae	bacteria	1313	strain=GPSC10 substr. ST2013	Contig	Complete Genome	SAMEA3431333	from large multi-isolate project	1.0019
GCA_901312105.1	GCA_900692995.1	ok	2092550.0	42.0	103860.0	2087640.0	1.0	2087182.0	2090756.0	1794.0	99.978061	0.085934	Streptococcus pneumoniae	bacteria	1313	strain=GPSC68 substr. ST542	Scaffold	Chromosome	SAMEA3431351	from large multi-isolate project	1.0024
GCA_901311975.1	GCA_900795165.1	ok	2130221.0	22.0	535084.0	2126260.0	1.0	2123161.0	2129815.0	406.0	99.854251	0.019095	Streptococcus pneumoniae	bacteria	1313	strain=GPSC5 substr. ST172	Scaffold	Chromosome	SAMEA3431348	from large multi-isolate project	1.0019
GCA_901332515.1	GCA_900692835.1	ok	2112459.0	45.0	100350.0	2104343.0	1.0	2103399.0	2109038.0	3421.0	99.95514	0.162569	Streptococcus pneumoniae	bacteria	1313	strain=GPSC79 substr. ST5410	Scaffold	Chromosome	SAMEA3354333	from large multi-isolate project	1.0039
GCA_901334985.1	GCA_900693025.1	ok	2204998.0	36.0	138097.0	2202359.0	1.0	2201827.0	2204233.0	765.0	99.975844	0.034735	Streptococcus pneumoniae	bacteria	1313	strain=GPSC47 substr. ST315	Contig	Complete Genome	SAMEA3713867	from large multi-isolate project	1.0012
GCA_901335425.1	GCA_900693065.1	ok	2089279.0	23.0	440333.0	2086119.0	1.0	2083548.0	2087634.0	1645.0	99.876757	0.078855	Streptococcus pneumoniae	bacteria	1313	strain=GPSC22 substr. ST12324	Scaffold	Chromosome	SAMEA3389228	from large multi-isolate project	1.0015
GCA_901341235.1	GCA_900693085.1	ok	2029089.0	26.0	174211.0	2019985.0	1.0	2013548.0	2026934.0	2155.0	99.681334	0.106684	Streptococcus pneumoniae	bacteria	1313	strain=GPSC131 substr. ST3669	Scaffold	Chromosome	SAMEA3714262	from large multi-isolate project	1.0045
GCA_901340265.1	GCA_900692795.1	ok	2105240.0	34.0	138502.0	2097748.0	1.0	2089338.0	2101623.0	3617.0	99.599094	0.172423	Streptococcus pneumoniae	bacteria	1313	strain=GPSC67 substr. ST4350	Scaffold	Chromosome	SAMEA2797120	from large multi-isolate project	1.0036
GCA_905332505.2	GCA_943169635.2	ok	1630063.0	1.0	1630063.0	1630063.0	1.0	1630037.0	1630037.0	26.0	99.998405	0.001595	Fenollaria sporofastidiosus	bacteria	2811778	strain=EMRHCC_24	Contig	Complete Genome	SAMEA8117584	na	1.0000
GCA_903684615.1	GCA_903815275.1	ok	3998500.0	180.0	59627.0	4047112.0	1.0	3978581.0	3982736.0	15764.0	98.306669	0.389512	Comamonas aquatica	bacteria	225991	BB1454	Contig	Complete Genome	SAMEA6863324	na	0.9880
GCA_903684635.1	GCA_903815225.1	ok	6134768.0	169.0	148859.0	6126880.0	1.0	6096923.0	6099663.0	35105.0	99.511056	0.572967	Delftia tsuruhatensis	bacteria	180282	BB1455	Contig	Complete Genome	SAMEA6863325	na	1.0013
GCA_905332515.2	GCA_943169825.2	ok	2211690.0	1.0	2211690.0	2211690.0	1.0	2211675.0	2211675.0	15.0	99.999322	0.000678	Varibaculum prostatecancerukia	bacteria	2811781	strain=EMRHCC_39	Contig	Complete Genome	SAMEA8117585	na	1.0000
GCA_902500335.1	GCA_903992995.2	ok	5093768.0	4.0	4901597.0	4881179.0	1.0	4881179.0	4932769.0	160999.0	100.0	3.298363	Salmonella enterica subsp. enterica serovar Typhimurium	bacteria	28901	5d8c9f00c6184d00f9da85a6:sample:O1960-05	Contig	Complete Genome	SAMEA5976334	na	1.0436
GCA_903684465.1	GCA_903815245.1	ok	5982055.0	258.0	115332.0	5862847.0	1.0	5805121.0	5830560.0	151495.0	99.015393	2.583984	Pseudomonas putida	bacteria	303	BB1451	Contig	Complete Genome	SAMEA6863321	unverified source organism	1.0203
GCA_903684645.1	GCA_903815255.1	ok	5972551.0	190.0	142881.0	5995929.0	1.0	5942886.0	5952689.0	19862.0	99.11535	0.331258	Pseudomonas putida	bacteria	303	BB1456	Contig	Complete Genome	SAMEA6863326	unverified source organism	0.9961
GCA_919586305.1	GCA_024925465.1	ok	5437956.0	245.0	69480.0	5690309.0	2.0	5429171.0	5433269.0	4687.0	95.410829	0.082368	Ralstonia pseudosolanacearum	bacteria	1310165	strain=LMG 9673	Contig	Complete Genome	SAMEA10977831	na	0.9557
