dataset	binset	bin_id	cluster	four_tool_common	cocopye_stage	cocopye_has_row	cocopye_scored
strain_madness	mixed	s4__SP35_S22__X__SP21_S92__c75__k10__genus	SP35_S22	True	3.0	True	True
strain_madness	mixed	s4__SP49_S36__X__MIKI-NS20__c60__k15__phylum	SP49_S36	True	3.0	True	True
strain_madness	mixed	s4__SP72_S55__X__SP112_S90__c60__k20__species	SP72_S55	True	2.0	True	True
strain_madness	mixed	s4__SP72_S55__X__SP118_S96__c90__k5__species	SP72_S55	True	2.0	True	True
strain_madness	mixed	s4__SP72_S55__X__SP68_S51__c90__k5__genus	SP72_S55	True	2.0	True	True
strain_madness	mixed	s4__SP73_S56__X__SP21_S92__c75__k2__genus	SP73_S56	True	3.0	True	True
strain_madness	mixed	s4__SP83_S66__X__MIKI-NS13__c90__k2__class	SP83_S66	True	3.0	True	True
strain_madness	mixed	s4__SP84_S67__X__MIKI-NS20__c60__k20__phylum	SP84_S67	True	3.0	True	True
strain_madness	mixed	s4__SP91_S72__X__spades_VRE3277_S16_L001__c90__k10__order	SP91_S72	True	3.0	True	True
strain_madness	mixed	s4__spades_And4858_S9_L001__X__spades_And9353_S7_L001__c90__k15__family	spades_And4858_S9_L001	True	2.0	True	True
strain_madness	mixed	s4__spades_And8381_S10_L001__X__spades_ESBL5609_S2_L001__c60__k15__family	spades_And8381_S10_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_And9053_S12_L001__X__spades_ESBL6792_S10_L001__c75__k10__species	spades_And9053_S12_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_ESBL5613_S5_L001__X__spades_ESBL5791_S4_L001__c75__k5__family	spades_ESBL5613_S5_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_ESBL6515_S2_L001__X__spades_And10026_S11_L001__c60__k5__family	spades_ESBL6515_S2_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_ESBL8341_S10_L001__X__spades_ESBL6643_S3_L001__c75__k2__family	spades_ESBL8341_S10_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_MRSA7129_S1_L001__X__MIKI-NS13__c75__k2__order	spades_MRSA7129_S1_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_MRSA7286_S4_L001__X__spades_MRSA7113_S2_L001__c75__k5__species	spades_MRSA7286_S4_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_MRSA7830_S9_L001__X__MIKI-NS13__c90__k20__order	spades_MRSA7830_S9_L001	True	3.0	True	True
strain_madness	mixed	s4__spades_MRSA8186_S9_L001__X__MIKI-NS20__c90__k15__phylum	spades_MRSA8186_S9_L001	True	2.0	True	True
strain_madness	mixed	s4__spades_VRE2224_S14_L001__X__MIKI-NS02__c60__k20__genus	spades_VRE2224_S14_L001	True	2.0	True	True
strain_madness	mixed	s4__spades_VRE3783_S7_L001__X__SP35_S22__c75__k2__order	spades_VRE3783_S7_L001	True	3.0	True	True
strain_madness	mixed	s5__MIKI-NS03__X__MIKI-NS23__c75__k15__family	MIKI-NS03	True	3.0	True	True
strain_madness	mixed	s5__MIKI-NS06__X__MIKI-NS20__c60__k10__phylum	MIKI-NS06	True	3.0	True	True
strain_madness	mixed	s5__SP112_S90__X__MIKI-NS12__c75__k2__family	SP112_S90	True	3.0	True	True
strain_madness	mixed	s5__SP112_S90__X__MIKI-NS20__c75__k5__phylum	SP112_S90	True	3.0	True	True
strain_madness	mixed	s5__SP112_S90__X__spades_VRE3786_S19_L001__c90__k5__order	SP112_S90	True	3.0	True	True
strain_madness	mixed	s5__SP138_S19__X__spades_MRSA7124_S4_L001__c75__k10__class	SP138_S19	True	2.0	True	True
strain_madness	mixed	s5__SP138_S19__X__spades_MRSA8187_S8_L001__c75__k15__class	SP138_S19	True	2.0	True	True
strain_madness	mixed	s5__SP143_S24__X__MIKI-NS20__c75__k10__phylum	SP143_S24	True	3.0	True	True
strain_madness	mixed	s5__SP144_S25__X__MIKI-NS20__c75__k10__phylum	SP144_S25	True	2.0	True	True
strain_madness	mixed	s5__SP144_S25__X__MIKI-NS20__c75__k20__phylum	SP144_S25	True	2.0	True	True
strain_madness	mixed	s5__SP155_S36__X__SP75_S58__c75__k5__species	SP155_S36	True	3.0	True	True
strain_madness	mixed	s5__SP180_S96__X__MIKI-NS20__c90__k10__phylum	SP180_S96	True	3.0	True	True
strain_madness	mixed	s5__SP180_S96__X__SP87_S70__c75__k15__species	SP180_S96	True	2.0	True	True
strain_madness	mixed	s5__SP33_S20__X__MIKI-NS20__c90__k10__phylum	SP33_S20	True	3.0	True	True
strain_madness	mixed	s5__SP46_S33__X__SP119_S1__c60__k2__genus	SP46_S33	True	2.0	True	True
strain_madness	mixed	s5__SP48_S35__X__SP181_S61__c75__k10__genus	SP48_S35	True	3.0	True	True
strain_madness	mixed	s5__SP77_S60__X__spades_VRE3967_S23_L001__c60__k20__order	SP77_S60	True	3.0	True	True
strain_madness	mixed	s5__SP87_S70__X__SP117_S95__c60__k2__genus	SP87_S70	True	3.0	True	True
strain_madness	mixed	s5__SP87_S70__X__spades_MRSA8595_S7_L001__c75__k15__class	SP87_S70	True	2.0	True	True
strain_madness	mixed	s5__spades_And4191_S5_L001__X__spades_And4246_S5_L001__c60__k5__family	spades_And4191_S5_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_And4191_S5_L001__X__spades_ESBL9250_S3_L001__c90__k10__family	spades_And4191_S5_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_And8454_S5_L001__X__spades_ESBL7862_S8_L001__c90__k20__species	spades_And8454_S5_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_ESBL5827_S10_L001__X__spades_And5331_S1_L001__c90__k2__family	spades_ESBL5827_S10_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_ESBL5827_S10_L001__X__spades_And8457_S3_L001__c75__k10__family	spades_ESBL5827_S10_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_ESBL7347_S10_L001__X__spades_ESBL5613_S5_L001__c90__k10__species	spades_ESBL7347_S10_L001	True	3.0	True	True
strain_madness	mixed	s5__spades_ESBL7348_S6_L001__X__spades_And8344_S10_L001__c60__k5__species	spades_ESBL7348_S6_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_ESBL8159_S1_L001__X__spades_And9454_S3_L001__c90__k15__family	spades_ESBL8159_S1_L001	True	2.0	True	True
strain_madness	mixed	s5__spades_VRE2906_S11_L001__X__spades_MRSA8187_S8_L001__c90__k10__class	spades_VRE2906_S11_L001	True	3.0	True	True
strain_madness	mixed	s6__SP106_S85__X__MIKI-NS11__c90__k20__order	SP106_S85	True	3.0	True	True
strain_madness	mixed	s6__SP12_S9__X__SP83_S66__c75__k10__species	SP12_S9	True	2.0	True	True
strain_madness	mixed	s6__SP133_S14__X__MIKI-NS20__c90__k20__phylum	SP133_S14	True	3.0	True	True
strain_madness	mixed	s6__SP198_S01__X__MIKI-NS02__c90__k15__order	SP198_S01	True	3.0	True	True
strain_madness	mixed	s6__SP198_S01__X__SP117_S95__c75__k5__genus	SP198_S01	True	3.0	True	True
strain_madness	mixed	s6__SP198_S01__X__spades_MRSA7796_S10_L001__c75__k10__class	SP198_S01	True	3.0	True	True
strain_madness	mixed	s6__SP27_S15__X__SP20_S77__c60__k20__genus	SP27_S15	True	3.0	True	True
strain_madness	mixed	s6__SP39_S26__X__spades_MRSA7295_S3_L001__c90__k20__class	SP39_S26	True	3.0	True	True
strain_madness	mixed	s6__SP41_S28__X__MIKI-NS20__c75__k10__phylum	SP41_S28	True	2.0	True	True
strain_madness	mixed	s6__SP41_S28__X__SP117_S95__c60__k20__genus	SP41_S28	True	2.0	True	True
strain_madness	mixed	s6__SP53_S39__X__SP21_S92__c90__k20__genus	SP53_S39	True	2.0	True	True
strain_madness	mixed	s6__SP53_S39__X__spades_VRE2941_S2_L001__c75__k2__order	SP53_S39	True	3.0	True	True
strain_madness	mixed	s6__SP53_S39__X__spades_VRE2943_S1_L001__c90__k20__order	SP53_S39	True	2.0	True	True
strain_madness	mixed	s6__SP56_S42__X__MIKI-NS20__c90__k15__phylum	SP56_S42	True	3.0	True	True
strain_madness	mixed	s6__SP57_S43__X__MIKI-NS12__c60__k10__family	SP57_S43	True	3.0	True	True
strain_madness	mixed	s6__SP57_S43__X__MIKI-NS20__c60__k20__phylum	SP57_S43	True	3.0	True	True
strain_madness	mixed	s6__spades_And6166_S1_L001__X__spades_And4543_S2_L001__c60__k20__species	spades_And6166_S1_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_ESBL6364_S9_L001__X__spades_ESBL10056_S9_L001__c75__k10__species	spades_ESBL6364_S9_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_ESBL6364_S9_L001__X__spades_ESBL7424_S8_L001__c90__k10__species	spades_ESBL6364_S9_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_ESBL6455_S6_L001__X__spades_And5213_S1_L001__c90__k5__species	spades_ESBL6455_S6_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_ESBL6455_S6_L001__X__spades_And5284_S5_L001__c90__k10__family	spades_ESBL6455_S6_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_ESBL6455_S6_L001__X__spades_ESBL7431_S12_L001__c75__k20__family	spades_ESBL6455_S6_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_ESBL6643_S3_L001__X__spades_ESBL7810_S9_L001__c75__k20__genus	spades_ESBL6643_S3_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_MRSA7124_S4_L001__X__SP69_S52__c90__k2__class	spades_MRSA7124_S4_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_MRSA7129_S1_L001__X__SP54_S40__c75__k20__class	spades_MRSA7129_S1_L001	True	2.0	True	True
strain_madness	mixed	s6__spades_MRSA7796_S10_L001__X__MIKI-NS20__c90__k5__phylum	spades_MRSA7796_S10_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_MRSA8758_S5_L001__X__MIKI-NS12__c75__k20__class	spades_MRSA8758_S5_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_VRE3056_S20_L001__X__MIKI-NS20__c75__k5__phylum	spades_VRE3056_S20_L001	True	3.0	True	True
strain_madness	mixed	s6__spades_VRE3342_S6_L001__X__MIKI-NS20__c60__k5__phylum	spades_VRE3342_S6_L001	True	3.0	True	True
strain_madness	mixed	s7__MIKI-NS02__X__SP137_S18__c60__k5__order	MIKI-NS02	True	3.0	True	True
strain_madness	mixed	s7__SP115_S93__X__spades_MRSA9344_S6_L001__c60__k10__class	SP115_S93	True	3.0	True	True
strain_madness	mixed	s7__SP122_S4__X__MIKI-NS20__c90__k5__phylum	SP122_S4	True	3.0	True	True
strain_madness	mixed	s7__SP12_S9__X__MIKI-NS10__c75__k2__order	SP12_S9	True	3.0	True	True
strain_madness	mixed	s7__SP171_S52__X__spades_MRSA7830_S9_L001__c75__k5__class	SP171_S52	True	3.0	True	True
strain_madness	mixed	s7__SP178_S58__X__spades_MRSA8187_S8_L001__c75__k5__class	SP178_S58	True	3.0	True	True
strain_madness	mixed	s7__SP182_S62__X__spades_MRSA8187_S8_L001__c75__k5__class	SP182_S62	True	3.0	True	True
strain_madness	mixed	s7__SP182_S62__X__spades_VRE3253_S17_L001__c75__k5__order	SP182_S62	True	3.0	True	True
strain_madness	mixed	s7__SP187_S66__X__SP117_S95__c60__k15__genus	SP187_S66	True	3.0	True	True
strain_madness	mixed	s7__SP20_S77__X__spades_MRSA7133_S3_L001__c60__k15__class	SP20_S77	True	2.0	True	True
strain_madness	mixed	s7__SP21_S92__X__spades_MRSA7133_S3_L001__c60__k15__class	SP21_S92	True	2.0	True	True
strain_madness	mixed	s7__SP70_S53__X__SP177_S57__c60__k20__species	SP70_S53	True	2.0	True	True
strain_madness	mixed	s7__SP75_S58__X__spades_MRSA7172_S1_L001__c75__k10__class	SP75_S58	True	3.0	True	True
strain_madness	mixed	s7__SP94_S75__X__MIKI-NS10__c90__k20__order	SP94_S75	True	2.0	True	True
strain_madness	mixed	s7__SP97_S78__X__MIKI-NS20__c75__k5__phylum	SP97_S78	True	3.0	True	True
strain_madness	mixed	s7__SP97_S78__X__MIKI-NS20__c90__k2__phylum	SP97_S78	True	3.0	True	True
strain_madness	mixed	s7__spades_And5237_S4_L001__X__spades_ESBL7531_S9_L001__c90__k10__family	spades_And5237_S4_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_And8423_S6_L001__X__spades_And9076_S11_L001__c90__k10__species	spades_And8423_S6_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_ESBL5402_S6_L001__X__spades_And6100_S3_L001__c90__k20__family	spades_ESBL5402_S6_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_ESBL5909_S5_L001__X__spades_And8423_S6_L001__c75__k10__family	spades_ESBL5909_S5_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_ESBL5909_S5_L001__X__spades_ESBL5827_S10_L001__c60__k15__species	spades_ESBL5909_S5_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_ESBL6643_S3_L001__X__spades_ESBL5780_S5_L001__c60__k15__family	spades_ESBL6643_S3_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_ESBL6661_S8_L001__X__spades_And8861_S3_L001__c60__k2__family	spades_ESBL6661_S8_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_ESBL8514_S7_L001__X__spades_ESBL8873_S6_L001__c90__k20__family	spades_ESBL8514_S7_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_ESBL9861_S4_L001__X__spades_ESBL6515_S2_L001__c90__k10__family	spades_ESBL9861_S4_L001	True	3.0	True	True
strain_madness	mixed	s7__spades_VRE2237_S15_L001__X__MIKI-NS20__c75__k2__phylum	spades_VRE2237_S15_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_VRE2237_S15_L001__X__SP198_S01__c60__k10__order	spades_VRE2237_S15_L001	True	2.0	True	True
strain_madness	mixed	s7__spades_VRE3786_S19_L001__X__MIKI-NS02__c60__k2__genus	spades_VRE3786_S19_L001	True	3.0	True	True
strain_madness	mixed	s8__MIKI-NS20__X__spades_MRSA8602_S6_L001__c75__k10__phylum	MIKI-NS20	True	3.0	True	True
strain_madness	mixed	s8__SP144_S25__X__MIKI-NS20__c60__k10__phylum	SP144_S25	True	3.0	True	True
strain_madness	mixed	s8__SP14_S11__X__spades_MRSA8602_S6_L001__c60__k20__class	SP14_S11	True	3.0	True	True
strain_madness	mixed	s8__SP16_S12__X__MIKI-NS20__c60__k15__phylum	SP16_S12	True	3.0	True	True
strain_madness	mixed	s8__SP16_S12__X__SP68_S51__c60__k10__genus	SP16_S12	True	3.0	True	True
strain_madness	mixed	s8__SP173_S54__X__MIKI-NS20__c75__k5__phylum	SP173_S54	True	2.0	True	True
strain_madness	mixed	s8__SP194_S73__X__MIKI-NS11__c75__k5__order	SP194_S73	True	3.0	True	True
strain_madness	mixed	s8__SP198_S01__X__SP60_S48__c90__k20__species	SP198_S01	True	2.0	True	True
strain_madness	mixed	s8__SP27_S15__X__MIKI-NS20__c90__k20__phylum	SP27_S15	True	2.0	True	True
strain_madness	mixed	s8__SP47_S34__X__MIKI-NS20__c60__k10__phylum	SP47_S34	True	3.0	True	True
strain_madness	mixed	s8__SP63_S49__X__SP181_S61__c75__k15__genus	SP63_S49	True	2.0	True	True
strain_madness	mixed	s8__SP63_S49__X__spades_VRE3021_S4_L001__c90__k10__order	SP63_S49	True	3.0	True	True
strain_madness	mixed	s8__SP69_S52__X__MIKI-NS20__c60__k15__phylum	SP69_S52	True	2.0	True	True
strain_madness	mixed	s8__SP74_S57__X__MIKI-NS13__c90__k20__class	SP74_S57	True	3.0	True	True
strain_madness	mixed	s8__SP7_S4__X__MIKI-NS13__c90__k10__class	SP7_S4	True	3.0	True	True
strain_madness	mixed	s8__SP84_S67__X__MIKI-NS11__c60__k10__order	SP84_S67	True	2.0	True	True
strain_madness	mixed	s8__SP84_S67__X__MIKI-NS20__c75__k15__phylum	SP84_S67	True	3.0	True	True
strain_madness	mixed	s8__SP92_S73__X__SP68_S51__c60__k20__genus	SP92_S73	True	3.0	True	True
strain_madness	mixed	s8__spades_And5388_S8_L001__X__spades_ESBL8956_S2_L001__c90__k10__family	spades_And5388_S8_L001	True	2.0	True	True
strain_madness	mixed	s8__spades_And9076_S11_L001__X__spades_ESBL5609_S2_L001__c75__k10__family	spades_And9076_S11_L001	True	2.0	True	True
strain_madness	mixed	s8__spades_And9693_S1_L001__X__spades_ESBL6769_S11_L001__c90__k5__family	spades_And9693_S1_L001	True	3.0	True	True
strain_madness	mixed	s8__spades_MRSA7113_S2_L001__X__MIKI-NS20__c60__k10__phylum	spades_MRSA7113_S2_L001	True	2.0	True	True
strain_madness	mixed	s9__SP110_S88__X__SP71_S54__c75__k10__species	SP110_S88	True	2.0	True	True
strain_madness	mixed	s9__SP119_S1__X__MIKI-NS20__c90__k2__phylum	SP119_S1	True	3.0	True	True
strain_madness	mixed	s9__SP120_S2__X__SP20_S77__c75__k10__genus	SP120_S2	True	3.0	True	True
strain_madness	mixed	s9__SP122_S4__X__MIKI-NS20__c90__k5__phylum	SP122_S4	True	3.0	True	True
strain_madness	mixed	s9__SP122_S4__X__spades_MRSA8013_S11_L001__c60__k2__class	SP122_S4	True	3.0	True	True
strain_madness	mixed	s9__SP160_S41__X__spades_MRSA7129_S1_L001__c60__k10__class	SP160_S41	True	2.0	True	True
strain_madness	mixed	s9__SP16_S12__X__MIKI-NS20__c60__k5__phylum	SP16_S12	True	2.0	True	True
strain_madness	mixed	s9__SP16_S12__X__spades_MRSA7119_S2_L001__c60__k15__class	SP16_S12	True	2.0	True	True
strain_madness	mixed	s9__SP17_S90__X__SP20_S77__c60__k5__genus	SP17_S90	True	3.0	True	True
strain_madness	mixed	s9__SP39_S26__X__spades_MRSA8013_S11_L001__c60__k20__class	SP39_S26	True	3.0	True	True
strain_madness	mixed	s9__SP41_S28__X__spades_MRSA7129_S1_L001__c60__k15__class	SP41_S28	True	2.0	True	True
strain_madness	mixed	s9__SP4_S3__X__MIKI-NS13__c60__k10__class	SP4_S3	True	2.0	True	True
strain_madness	mixed	s9__SP4_S3__X__SP20_S77__c60__k2__genus	SP4_S3	True	2.0	True	True
strain_madness	mixed	s9__SP50_S37__X__MIKI-NS12__c60__k5__family	SP50_S37	True	3.0	True	True
strain_madness	mixed	s9__SP50_S37__X__MIKI-NS12__c90__k15__family	SP50_S37	True	2.0	True	True
strain_madness	mixed	s9__SP50_S37__X__spades_VRE2913_S13_L001__c60__k20__order	SP50_S37	True	3.0	True	True
strain_madness	mixed	s9__SP56_S42__X__MIKI-NS12__c60__k15__family	SP56_S42	True	2.0	True	True
strain_madness	mixed	s9__SP59_S47__X__spades_VRE2906_S11_L001__c75__k20__order	SP59_S47	True	2.0	True	True
strain_madness	mixed	s9__SP68_S51__X__spades_VRE3043_S21_L001__c75__k10__order	SP68_S51	True	2.0	True	True
strain_madness	mixed	s9__SP79_S62__X__SP14_S11__c90__k2__species	SP79_S62	True	3.0	True	True
strain_madness	mixed	s9__SP99_S80__X__spades_MRSA8758_S5_L001__c60__k2__class	SP99_S80	True	3.0	True	True
strain_madness	mixed	s9__spades_And5192_S3_L001__X__spades_ESBL6164_S11_L001__c75__k20__species	spades_And5192_S3_L001	True	3.0	True	True
strain_madness	mixed	s9__spades_And5315_S3_L001__X__spades_AND8302_S10_L001__c90__k2__species	spades_And5315_S3_L001	True	2.0	True	True
strain_madness	mixed	s9__spades_And8382_S4_L001__X__spades_And6241_S2_L001__c60__k15__family	spades_And8382_S4_L001	True	2.0	True	True
strain_madness	mixed	s9__spades_And9183_S10_L001__X__spades_And8909_S4_L001__c90__k2__species	spades_And9183_S10_L001	True	3.0	True	True
strain_madness	mixed	s9__spades_ESBL5784_S3_L001__X__spades_ESBL9224_S2_L001__c90__k10__family	spades_ESBL5784_S3_L001	True	3.0	True	True
strain_madness	mixed	s9__spades_ESBL9250_S3_L001__X__spades_And9693_S1_L001__c60__k5__family	spades_ESBL9250_S3_L001	True	3.0	True	True
strain_madness	mixed	s9__spades_MRSA8007_S12_L001__X__MIKI-NS20__c90__k5__phylum	spades_MRSA8007_S12_L001	True	3.0	True	True
strain_madness	mixed	s9__spades_VRE2237_S15_L001__X__SP180_S96__c60__k5__order	spades_VRE2237_S15_L001	True	3.0	True	True
strain_madness	mixed	s9__spades_VRE2237_S15_L001__X__spades_VRE3342_S6_L001__c75__k2__species	spades_VRE2237_S15_L001	True	3.0	True	True
strain_madness	mixed	s9__spades_VRE2906_S11_L001__X__spades_MRSA7231_S7_L001__c60__k20__class	spades_VRE2906_S11_L001	True	2.0	True	True
strain_madness	mixed	s0__SP137_S18__X__MIKI-NS11__c90__k5__order	SP137_S18	True	3.0	True	True
strain_madness	mixed	s0__SP142_S23__X__MIKI-NS20__c75__k15__phylum	SP142_S23	True	3.0	True	True
strain_madness	mixed	s0__SP155_S36__X__spades_MRSA8007_S12_L001__c60__k10__class	SP155_S36	True	2.0	True	True
strain_madness	mixed	s0__SP158_S39__X__SP178_S58__c90__k5__species	SP158_S39	True	3.0	True	True
strain_madness	mixed	s0__SP188_S67__X__MIKI-NS12__c90__k15__family	SP188_S67	True	3.0	True	True
strain_madness	mixed	s0__SP188_S67__X__MIKI-NS20__c90__k15__phylum	SP188_S67	True	3.0	True	True
strain_madness	mixed	s0__SP195_S74__X__MIKI-NS20__c75__k15__phylum	SP195_S74	True	2.0	True	True
strain_madness	mixed	s0__SP196_S75__X__spades_VRE3277_S16_L001__c60__k15__order	SP196_S75	True	2.0	True	True
strain_madness	mixed	s0__SP1_S85__X__SP18_S91__c90__k2__species	SP1_S85	True	3.0	True	True
strain_madness	mixed	s0__SP21_S92__X__MIKI-NS12__c90__k20__family	SP21_S92	True	2.0	True	True
strain_madness	mixed	s0__SP27_S15__X__SP158_S39__c60__k20__species	SP27_S15	True	2.0	True	True
strain_madness	mixed	s0__SP39_S26__X__MIKI-NS20__c90__k10__phylum	SP39_S26	True	3.0	True	True
strain_madness	mixed	s0__SP45_S32__X__MIKI-NS20__c60__k2__phylum	SP45_S32	True	3.0	True	True
strain_madness	mixed	s0__SP45_S32__X__SP21_S92__c60__k15__genus	SP45_S32	True	2.0	True	True
strain_madness	mixed	s0__SP53_S39__X__MIKI-NS12__c90__k5__family	SP53_S39	True	3.0	True	True
strain_madness	mixed	s0__SP53_S39__X__MIKI-NS20__c75__k10__phylum	SP53_S39	True	3.0	True	True
strain_madness	mixed	s0__SP97_S78__X__SP20_S77__c90__k2__genus	SP97_S78	True	3.0	True	True
strain_madness	mixed	s0__spades_AND8064_S11_L001__X__spades_ESBL5872_S5_L001__c90__k15__family	spades_AND8064_S11_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_And10925_S5_L001__X__spades_And8655_S10_L001__c75__k15__family	spades_And10925_S5_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_And5232_S2_L001__X__spades_And8423_S6_L001__c75__k5__family	spades_And5232_S2_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_And5232_S2_L001__X__spades_And9353_S7_L001__c60__k15__family	spades_And5232_S2_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_And7556_S8_L001__X__spades_And6100_S3_L001__c60__k2__family	spades_And7556_S8_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_ESBL5660_S7_L001__X__spades_ESBL9861_S4_L001__c75__k2__species	spades_ESBL5660_S7_L001	True	2.0	True	True
strain_madness	mixed	s0__spades_ESBL6515_S2_L001__X__spades_ESBL9250_S3_L001__c75__k15__species	spades_ESBL6515_S2_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_ESBL8855_S12_L001__X__spades_And6241_S2_L001__c60__k2__species	spades_ESBL8855_S12_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_MRSA7113_S2_L001__X__MIKI-NS20__c90__k2__phylum	spades_MRSA7113_S2_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_MRSA7286_S4_L001__X__MIKI-NS13__c90__k5__order	spades_MRSA7286_S4_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_MRSA7286_S4_L001__X__SP8_S5__c60__k5__class	spades_MRSA7286_S4_L001	True	3.0	True	True
strain_madness	mixed	s0__spades_VRE3056_S20_L001__X__spades_VRE2943_S1_L001__c75__k10__species	spades_VRE3056_S20_L001	True	2.0	True	True
strain_madness	mixed	s1__MIKI-NS09__X__MIKI-NS06__c90__k15__genus	MIKI-NS09	True	3.0	True	True
strain_madness	mixed	s1__MIKI-NS09__X__MIKI-NS20__c75__k15__phylum	MIKI-NS09	True	3.0	True	True
strain_madness	mixed	s1__MIKI-NS10__X__MIKI-NS11__c75__k5__family	MIKI-NS10	True	3.0	True	True
strain_madness	mixed	s1__SP110_S88__X__SP87_S70__c60__k2__species	SP110_S88	True	3.0	True	True
